author,comment,commentsCount,pageUrl,replyCount,title,type,videoID,voteCount,comment_text,comment_text_norm,keep,keep_reason
@vincentmangoma4128,Young man you are on the right track  keep going.All the best.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,2,Young man you are on the right track  keep going.All the best.,Young man you are on the right track keep going.All the best.,True,scope_relevant
@Butterfly-jt6cr,Very good insight. Great job!,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Very good insight. Great job!,Very good insight. Great job!,True,content_reaction
@emilyomondi9247,"Wow, I love your authenticity and your healing journey Onyango Otieno. May men arise and speak",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,6,"Wow, I love your authenticity and your healing journey Onyango Otieno. May men arise and speak","Wow, I love your authenticity and your healing journey Onyango Otieno. May men arise and speak",True,piece_relevant
@victoreddie9552,"There some huge important points that I have never heard from any other movitational speaker.
Thank you.
At first when I started watching your vedio i didn't take it seriously, I am glad that I was chatting with another phone so I didn't interupt the video as time goes i started now picking up nice teachings.
I have learned alot from this video.
I might not have crum everything you've talked about but the little points that I have mastered I am going to share them with some of my friends.
Once again thank you...be blessed.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,3,"There some huge important points that I have never heard from any other movitational speaker.
Thank you.
At first when I started watching your vedio i didn't take it seriously, I am glad that I was chatting with another phone so I didn't interupt the video as time goes i started now picking up nice teachings.
I have learned alot from this video.
I might not have crum everything you've talked about but the little points that I have mastered I am going to share them with some of my friends.
Once again thank you...be blessed.","There some huge important points that I have never heard from any other movitational speaker. Thank you. At first when I started watching your vedio i didn't take it seriously, I am glad that I was chatting with another phone so I didn't interupt the video as time goes i started now picking up nice teachings. I have learned alot from this video. I might not have crum everything you've talked about but the little points that I have mastered I am going to share them with some of my friends. Once again thank you...be blessed.",True,content_reaction
@teckie__songsofworship6680,Whoever is reading this may God protect u and ur family from depression and all form of sickness...May God release destiny helpers to you and double your prosperity ...Healing be your portion in Mighty Name,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,1,My voice was beaten out of me by my father  - Toxic masculinity,comment,,7,Whoever is reading this may God protect u and ur family from depression and all form of sickness...May God release destiny helpers to you and double your prosperity ...Healing be your portion in Mighty Name,Whoever is reading this may God protect u and ur family from depression and all form of sickness...May God release destiny helpers to you and double your prosperity ...Healing be your portion in Mighty Name,True,piece_relevant
@Nia-Kenia,The very first 2 minutes are already so PROFOUND. WOW! Breaking Generational Curses. Well Done bro. So PROUD of you 👏🏽,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,9,The very first 2 minutes are already so PROFOUND. WOW! Breaking Generational Curses. Well Done bro. So PROUD of you 👏🏽,The very first 2 minutes are already so PROFOUND. WOW! Breaking Generational Curses. Well Done bro. So PROUD of you 👏🏽,True,emotive_reaction
@angeludeze2217,"Eric you are  a special  man that’s Why you were prepared to come and lead those hurting to heal and change their life into positive , emotional and happy man.Eric keep shining and man “it’s okay to be open to express your feelings “. Be blessed and lots of love🕊 🇰🇪❤️😘😘",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,2,"Eric you are  a special  man that’s Why you were prepared to come and lead those hurting to heal and change their life into positive , emotional and happy man.Eric keep shining and man “it’s okay to be open to express your feelings “. Be blessed and lots of love🕊 🇰🇪❤️😘😘","Eric you are a special man that's Why you were prepared to come and lead those hurting to heal and change their life into positive , emotional and happy man.Eric keep shining and man ""it's okay to be open to express your feelings "". Be blessed and lots of love🕊 🇰🇪❤️😘😘",True,piece_relevant
@shishmurage9519,Some of those old parents were wicked people with no fear of God. Religious hypocrisy is what they had. May we all heal from childhood traumas,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,5,My voice was beaten out of me by my father  - Toxic masculinity,comment,,52,Some of those old parents were wicked people with no fear of God. Religious hypocrisy is what they had. May we all heal from childhood traumas,Some of those old parents were wicked people with no fear of God. Religious hypocrisy is what they had. May we all heal from childhood traumas,True,piece_relevant
@Njerikabiru,Thank God for healing..,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Thank God for healing..,Thank God for healing..,True,piece_relevant
@Defacto-q1n,"Venting their anger on you could be the only thing uniting them. I also experienced violence, my father always beat me but I came to realize my mother was behind it all. She was inciting him against me. Last year July my father strangled me I was dying. I had to be admitted because I passed out. I eventually left home in November because of verbal abuse and didn't even go back for Christmas. I'm happy where I am, I don't think I'll go back",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,"Venting their anger on you could be the only thing uniting them. I also experienced violence, my father always beat me but I came to realize my mother was behind it all. She was inciting him against me. Last year July my father strangled me I was dying. I had to be admitted because I passed out. I eventually left home in November because of verbal abuse and didn't even go back for Christmas. I'm happy where I am, I don't think I'll go back","Venting their anger on you could be the only thing uniting them. I also experienced violence, my father always beat me but I came to realize my mother was behind it all. She was inciting him against me. Last year July my father strangled me I was dying. I had to be admitted because I passed out. I eventually left home in November because of verbal abuse and didn't even go back for Christmas. I'm happy where I am, I don't think I'll go back",True,piece_relevant
@wachuruo2085,"Sorry dear Judy,hugs girl that is really  terrible  can't imagine anyone  going through  such terror, brave you are.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,"Sorry dear Judy,hugs girl that is really  terrible  can't imagine anyone  going through  such terror, brave you are.","Sorry dear Judy,hugs girl that is really terrible can't imagine anyone going through such terror, brave you are.",True,substantive_broad
@lovelightimpact1369,"And yea, Mine was also a Church Guy who behind closed doors was like an absolute LUNATIC!🙆🙆Aki I was so confused! 
Luckily God revealed himself to me personally and I was able to separate between who God really was and what He was not. That kept me from Commiting suicide all the times I contemplated and even  attempted. That helped me make it through coz Man! I could never have lived to tell the story.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,1,"And yea, Mine was also a Church Guy who behind closed doors was like an absolute LUNATIC!🙆🙆Aki I was so confused! 
Luckily God revealed himself to me personally and I was able to separate between who God really was and what He was not. That kept me from Commiting suicide all the times I contemplated and even  attempted. That helped me make it through coz Man! I could never have lived to tell the story.","And yea, Mine was also a Church Guy who behind closed doors was like an absolute LUNATIC!🙆🙆Aki I was so confused! Luckily God revealed himself to me personally and I was able to separate between who God really was and what He was not. That kept me from Commiting suicide all the times I contemplated and even attempted. That helped me make it through coz Man! I could never have lived to tell the story.",True,content_reaction
@WeAreInXanadu1969,"I'm so proud of men who share their trauma in order to heal themselves as well as other men.  Not enough work is done to help our young men deal with their emotions and mental health.  What happened to him as a child was horrifying.  All too often, children of abuse grow up to be very angry and depressed adults.  Because this man decided to seek out, speak up and get help, he is now we'll adjusted and has a great outlook on life.  Congtats to him on his journey to well-being.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,6,"I'm so proud of men who share their trauma in order to heal themselves as well as other men.  Not enough work is done to help our young men deal with their emotions and mental health.  What happened to him as a child was horrifying.  All too often, children of abuse grow up to be very angry and depressed adults.  Because this man decided to seek out, speak up and get help, he is now we'll adjusted and has a great outlook on life.  Congtats to him on his journey to well-being.","I'm so proud of men who share their trauma in order to heal themselves as well as other men. Not enough work is done to help our young men deal with their emotions and mental health. What happened to him as a child was horrifying. All too often, children of abuse grow up to be very angry and depressed adults. Because this man decided to seek out, speak up and get help, he is now we'll adjusted and has a great outlook on life. Congtats to him on his journey to well-being.",True,piece_relevant
@sontofakude8649,Your dad deserved to be in prison now he is sooo evil!,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,2,My voice was beaten out of me by my father  - Toxic masculinity,comment,,6,Your dad deserved to be in prison now he is sooo evil!,Your dad deserved to be in prison now he is sooo evil!,True,substantive_broad
@GeorgeAgak,"Rix Nyonyango, ""They gave me this, I'm giving them this"" sure thing, you should choose the kind of man you give the world. Strong!",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,1,"Rix Nyonyango, ""They gave me this, I'm giving them this"" sure thing, you should choose the kind of man you give the world. Strong!","Rix Nyonyango, ""They gave me this, I'm giving them this"" sure thing, you should choose the kind of man you give the world. Strong!",True,creator_reaction
@channelsoflightministry,"Every home should be a church. Every home should be a safe space! 
Thank you for sharing your story Eric. 
I will gladly share this.
Justus we are always grateful.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,3,My voice was beaten out of me by my father  - Toxic masculinity,comment,,2,"Every home should be a church. Every home should be a safe space! 
Thank you for sharing your story Eric. 
I will gladly share this.
Justus we are always grateful.",Every home should be a church. Every home should be a safe space! Thank you for sharing your story Eric. I will gladly share this. Justus we are always grateful.,True,content_reaction
@alakhebuhle6337,This show is a look alike of a South African show called I have been through the most.... Good show people have a platform to inspire and transform keep it up,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,12,This show is a look alike of a South African show called I have been through the most.... Good show people have a platform to inspire and transform keep it up,This show is a look alike of a South African show called I have been through the most.... Good show people have a platform to inspire and transform keep it up,True,content_reaction
@CherieDeDieu,I struggle with depression too and will one day tell my story and be a mental health advocate like you. Thanks for telling your story. Being positive and hopeful always helps.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,3,My voice was beaten out of me by my father  - Toxic masculinity,comment,,11,I struggle with depression too and will one day tell my story and be a mental health advocate like you. Thanks for telling your story. Being positive and hopeful always helps.,I struggle with depression too and will one day tell my story and be a mental health advocate like you. Thanks for telling your story. Being positive and hopeful always helps.,True,piece_relevant
@moniquewan6123,You are a gift to human being.  Those who have sense listen to this bright young man!  I love your analogy of who human beings function.  Please don’t stop🙌🏼,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,5,You are a gift to human being.  Those who have sense listen to this bright young man!  I love your analogy of who human beings function.  Please don’t stop🙌🏼,You are a gift to human being. Those who have sense listen to this bright young man! I love your analogy of who human beings function. Please don't stop🙌🏼,True,content_reaction
@asantemungu9820,"Pole sana mdogo wangu. I feel your pain. So sad but yet so inspirational. Thank you for sharing your story, #You have inspired many, me as well.

Halafu someone just commented that your delusional..?? Unbelievable! Yaani kwanza kanikasirisha sana hadi  I have flagged and reported her comment as Negative in this community, youtu.be should block him/her...
Negative comments towards an individual's personal story not acceptable, period!!!!",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,6,"Pole sana mdogo wangu. I feel your pain. So sad but yet so inspirational. Thank you for sharing your story, #You have inspired many, me as well.

Halafu someone just commented that your delusional..?? Unbelievable! Yaani kwanza kanikasirisha sana hadi  I have flagged and reported her comment as Negative in this community, youtu.be should block him/her...
Negative comments towards an individual's personal story not acceptable, period!!!!","Pole sana mdogo wangu. I feel your pain. So sad but yet so inspirational. Thank you for sharing your story, #You have inspired many, me as well. Halafu someone just commented that your delusional..?? Unbelievable! Yaani kwanza kanikasirisha sana hadi I have flagged and reported her comment as Negative in this community, youtu.be should block him/her... Negative comments towards an individual's personal story not acceptable, period!!!!",True,content_reaction
@mrsgondwe,This is powerful. I am raising boys and this has opened helped me to see that I need to stop certain things as it may destroy them. I will definitely do better for my nephew's too. Bless you brother,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,32,This is powerful. I am raising boys and this has opened helped me to see that I need to stop certain things as it may destroy them. I will definitely do better for my nephew's too. Bless you brother,This is powerful. I am raising boys and this has opened helped me to see that I need to stop certain things as it may destroy them. I will definitely do better for my nephew's too. Bless you brother,True,content_reaction
@faithkilonzo01,"Pole brother , may God favor u 
As a lady not a minute  I will allow  my husband   to overdiscipline  my child 
Normal discipline  is enough",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,5,"Pole brother , may God favor u 
As a lady not a minute  I will allow  my husband   to overdiscipline  my child 
Normal discipline  is enough","Pole brother , may God favor u As a lady not a minute I will allow my husband to overdiscipline my child Normal discipline is enough",True,scope_relevant
@flowerbombkay260,My brother i can relate may you continue to find healing .Ameen,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,3,My brother i can relate may you continue to find healing .Ameen,My brother i can relate may you continue to find healing .Ameen,True,piece_relevant
@stargate356,"I'm affected to date, I pray that GOD will help me out ,I'm fighting and I know I will overcome. Thanks Eric for speaking out for many. Mum and her sister made my life a living hell ,I have never known what motherly love is but anyway I'm old now, I don't need her love anyway. So long as I'm breathing and I'm not sick aaand I can manage my life each day one day at a time, I'm good to go.Buuut I still love her down deep in my heart ,I have forgiven her but going near her is a no .",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,11,My voice was beaten out of me by my father  - Toxic masculinity,comment,,7,"I'm affected to date, I pray that GOD will help me out ,I'm fighting and I know I will overcome. Thanks Eric for speaking out for many. Mum and her sister made my life a living hell ,I have never known what motherly love is but anyway I'm old now, I don't need her love anyway. So long as I'm breathing and I'm not sick aaand I can manage my life each day one day at a time, I'm good to go.Buuut I still love her down deep in my heart ,I have forgiven her but going near her is a no .","I'm affected to date, I pray that GOD will help me out ,I'm fighting and I know I will overcome. Thanks Eric for speaking out for many. Mum and her sister made my life a living hell ,I have never known what motherly love is but anyway I'm old now, I don't need her love anyway. So long as I'm breathing and I'm not sick aaand I can manage my life each day one day at a time, I'm good to go.Buuut I still love her down deep in my heart ,I have forgiven her but going near her is a no .",True,piece_relevant
@dorothygarbafoster1687,Awesome inspirational speech thank you so much for the offer,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Awesome inspirational speech thank you so much for the offer,Awesome inspirational speech thank you so much for the offer,True,content_reaction
@muluadammesfin1509,You are brave man!!you learn everything by yourself self.God bless you.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,11,You are brave man!!you learn everything by yourself self.God bless you.,You are brave man!!you learn everything by yourself self.God bless you.,True,scope_relevant
@susanruo8087,"Violence family and toxic parents can be really tormenting and traumatizing to a child. This story is like mine. I never forget to thank God for my mom to finally gather the courage to leave that marriage. It's been years now ever since we left but the memories of the beatings still hurts me to-date. Kwanza umetaja iyo ""nyahunyo"" nikaskia mwili  umetetemeka, coz that's what dad used to beat us with 😭😭",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,2,My voice was beaten out of me by my father  - Toxic masculinity,comment,,4,"Violence family and toxic parents can be really tormenting and traumatizing to a child. This story is like mine. I never forget to thank God for my mom to finally gather the courage to leave that marriage. It's been years now ever since we left but the memories of the beatings still hurts me to-date. Kwanza umetaja iyo ""nyahunyo"" nikaskia mwili  umetetemeka, coz that's what dad used to beat us with 😭😭","Violence family and toxic parents can be really tormenting and traumatizing to a child. This story is like mine. I never forget to thank God for my mom to finally gather the courage to leave that marriage. It's been years now ever since we left but the memories of the beatings still hurts me to-date. Kwanza umetaja iyo ""nyahunyo"" nikaskia mwili umetetemeka, coz that's what dad used to beat us with 😭😭",True,piece_relevant
@Ndaps1,"This young man went through the most but I am glad he went through a healing journey. These are the authentic stories that am inspired by. I really appreciate men who are bold enough to talk about their challenges and really seek to understand themselves. We need to normalize healing black men, men are not machines they are human beings with emotions hence there should be safe space for them to discuss their issues as well.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,29,"This young man went through the most but I am glad he went through a healing journey. These are the authentic stories that am inspired by. I really appreciate men who are bold enough to talk about their challenges and really seek to understand themselves. We need to normalize healing black men, men are not machines they are human beings with emotions hence there should be safe space for them to discuss their issues as well.","This young man went through the most but I am glad he went through a healing journey. These are the authentic stories that am inspired by. I really appreciate men who are bold enough to talk about their challenges and really seek to understand themselves. We need to normalize healing black men, men are not machines they are human beings with emotions hence there should be safe space for them to discuss their issues as well.",True,piece_relevant
@nyabokeomwoyo7463,"I can testify to this after living with a husband who had childhood trauma. Insecurity, paranoia become a big issue in adulthood",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,1,"I can testify to this after living with a husband who had childhood trauma. Insecurity, paranoia become a big issue in adulthood","I can testify to this after living with a husband who had childhood trauma. Insecurity, paranoia become a big issue in adulthood",True,piece_relevant
@bentaodongo551,They were not wicked. They had no one to explain life issues. They were operating from a point of ignorance completely lost themselves.  We can only forgive them and do a better job with our children. I promised myself not to raise my children the way l was raised.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,13,They were not wicked. They had no one to explain life issues. They were operating from a point of ignorance completely lost themselves.  We can only forgive them and do a better job with our children. I promised myself not to raise my children the way l was raised.,They were not wicked. They had no one to explain life issues. They were operating from a point of ignorance completely lost themselves. We can only forgive them and do a better job with our children. I promised myself not to raise my children the way l was raised.,True,content_reaction
@KoiNjenga,they are not wicked even parents have traumas in them...remember hurt begets hurt.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,3,they are not wicked even parents have traumas in them...remember hurt begets hurt.,they are not wicked even parents have traumas in them...remember hurt begets hurt.,True,piece_relevant
@bellaolum9768,They also had their own trauma from their upbringing,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,1,They also had their own trauma from their upbringing,They also had their own trauma from their upbringing,True,piece_relevant
@ekinyua,"God bless the host of this channel, we are learning alot.
Really sorry about the pain you went through, but, you are determined to share and help other people,  thank you...you are a very young man but wise ready to transform the society for the better.
I think we should try to make our society a better and a safer place to be, if one feel that they are struggling mentally, good to ask for help, don't keep quiet.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,1,"God bless the host of this channel, we are learning alot.
Really sorry about the pain you went through, but, you are determined to share and help other people,  thank you...you are a very young man but wise ready to transform the society for the better.
I think we should try to make our society a better and a safer place to be, if one feel that they are struggling mentally, good to ask for help, don't keep quiet.","God bless the host of this channel, we are learning alot. Really sorry about the pain you went through, but, you are determined to share and help other people, thank you...you are a very young man but wise ready to transform the society for the better. I think we should try to make our society a better and a safer place to be, if one feel that they are struggling mentally, good to ask for help, don't keep quiet.",True,content_reaction
@kimaninjoroge1277,We can not use the same standards for our parents that we use to guage ourselves,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,We can not use the same standards for our parents that we use to guage ourselves,We can not use the same standards for our parents that we use to guage ourselves,True,scope_relevant
@wycliffelevigan6702,I would actually take it back to our grandparents some of the stories my mum shares you wonder how she did not replicate what was done to her and by extension the colonial machine which introduced this corporal punishment where parents were being beaten infront of their children and women being raped infornt of their husbands for defiance collectively as melananted people we have all endured trauma in some way shape or form others have broken the cycle others continued because they never knew any better you cant do what you have not seen...,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,1,I would actually take it back to our grandparents some of the stories my mum shares you wonder how she did not replicate what was done to her and by extension the colonial machine which introduced this corporal punishment where parents were being beaten infront of their children and women being raped infornt of their husbands for defiance collectively as melananted people we have all endured trauma in some way shape or form others have broken the cycle others continued because they never knew any better you cant do what you have not seen...,I would actually take it back to our grandparents some of the stories my mum shares you wonder how she did not replicate what was done to her and by extension the colonial machine which introduced this corporal punishment where parents were being beaten infront of their children and women being raped infornt of their husbands for defiance collectively as melananted people we have all endured trauma in some way shape or form others have broken the cycle others continued because they never knew any better you cant do what you have not seen...,True,piece_relevant
@Mdalasini,"Church? No. A home should be just a home; safe, warm, loving, joyous, encouraging... Should be beautiful",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,"Church? No. A home should be just a home; safe, warm, loving, joyous, encouraging... Should be beautiful","Church? No. A home should be just a home; safe, warm, loving, joyous, encouraging... Should be beautiful",True,scope_relevant
@my_life_lately,I'm so sorry darl. May you continue to heal.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,I'm so sorry darl. May you continue to heal.,I'm so sorry darl. May you continue to heal.,True,piece_relevant
@wachuruo2085,"Happy for you no child should endure such pain,they never ask to be brought into this world. Hehe and we share names also ruo",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,"Happy for you no child should endure such pain,they never ask to be brought into this world. Hehe and we share names also ruo","Happy for you no child should endure such pain,they never ask to be brought into this world. Hehe and we share names also ruo",True,content_reaction
@MjengoAcademy,Thankful to see that God has kept you Eric. Childhood trauma is extremely difficult but God makes us overcomers. 🌺,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,19,Thankful to see that God has kept you Eric. Childhood trauma is extremely difficult but God makes us overcomers. 🌺,Thankful to see that God has kept you Eric. Childhood trauma is extremely difficult but God makes us overcomers. 🌺,True,piece_relevant
@brie2545,"The society is soo much concentrated on female empowerment and the male species are left aside....
Its high time we come together and stop toxic masculinity. Since they cant express themselves they become violent or sucidal......Great message big man!! 👏👏",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,18,My voice was beaten out of me by my father  - Toxic masculinity,comment,,11,"The society is soo much concentrated on female empowerment and the male species are left aside....
Its high time we come together and stop toxic masculinity. Since they cant express themselves they become violent or sucidal......Great message big man!! 👏👏",The society is soo much concentrated on female empowerment and the male species are left aside.... Its high time we come together and stop toxic masculinity. Since they cant express themselves they become violent or sucidal......Great message big man!! 👏👏,True,content_reaction
@ArvisLiepsch,Hi am from Namibia I went through the same thing nice documentary just a bit emotional I excetlly know how that guy feel coz I went through the same  nice one,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,1,My voice was beaten out of me by my father  - Toxic masculinity,comment,,10,Hi am from Namibia I went through the same thing nice documentary just a bit emotional I excetlly know how that guy feel coz I went through the same  nice one,Hi am from Namibia I went through the same thing nice documentary just a bit emotional I excetlly know how that guy feel coz I went through the same nice one,True,content_reaction
@CELEBUTAIN,Child hood trauma is real.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,6,Child hood trauma is real.,Child hood trauma is real.,True,piece_relevant
@sallymwasi,I would like to have his contact... Childhood trauma is real,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,4,My voice was beaten out of me by my father  - Toxic masculinity,comment,,6,I would like to have his contact... Childhood trauma is real,I would like to have his contact... Childhood trauma is real,True,piece_relevant
@annadaley,This man is so true some men are so emotionally divided from their selves thanks for pointing out and making it clare that offen it has been  beaten from them.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,7,This man is so true some men are so emotionally divided from their selves thanks for pointing out and making it clare that offen it has been  beaten from them.,This man is so true some men are so emotionally divided from their selves thanks for pointing out and making it clare that offen it has been beaten from them.,True,content_reaction
@Nancyahenda,This one is making me feel so stressful waiting for it,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,6,This one is making me feel so stressful waiting for it,This one is making me feel so stressful waiting for it,True,content_reaction
@Heisgreat7777,The father too  needs counselling.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,The father too  needs counselling.,The father too needs counselling.,True,piece_relevant
@sontofakude8649,Yes mika he will get counselling in jail while serving his sentence evil man!,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,Yes mika he will get counselling in jail while serving his sentence evil man!,Yes mika he will get counselling in jail while serving his sentence evil man!,True,substantive_broad
@victoreddie9552,Hi Monica I guess from this video you must have got some remedies that will help you overcome some of the effects that you went through.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,Hi Monica I guess from this video you must have got some remedies that will help you overcome some of the effects that you went through.,Hi Monica I guess from this video you must have got some remedies that will help you overcome some of the effects that you went through.,True,content_reaction
@stargate356," @victoreddie9552  oh yes , and I really thank GOD I came across the video, I know its  not an easy road especially when no one understands you and that you are always the bad one .",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0," @victoreddie9552  oh yes , and I really thank GOD I came across the video, I know its  not an easy road especially when no one understands you and that you are always the bad one .","@victoreddie9552 oh yes , and I really thank GOD I came across the video, I know its not an easy road especially when no one understands you and that you are always the bad one .",True,content_reaction
@victoreddie9552,"Hey Monica.. everything in this world happens with a reason,some reasons affect us positively and some negatively, be strong and be the hundreds of voices that doesn't speak,do it on their behalf. I'll really like to hear your side of story privately..best regards..",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,"Hey Monica.. everything in this world happens with a reason,some reasons affect us positively and some negatively, be strong and be the hundreds of voices that doesn't speak,do it on their behalf. I'll really like to hear your side of story privately..best regards..","Hey Monica.. everything in this world happens with a reason,some reasons affect us positively and some negatively, be strong and be the hundreds of voices that doesn't speak,do it on their behalf. I'll really like to hear your side of story privately..best regards..",True,piece_relevant
@MjengoAcademy,May the Lord grant you a season of healing.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,May the Lord grant you a season of healing.,May the Lord grant you a season of healing.,True,piece_relevant
@RECURSIVECIRCLES,"There is no such thing as toxic masculinity. Hitting someone isn't masculine, in fact most child abuse is by mothers to their sons and daughters, i can show you the stats. These are just broken people taking their anger out on others, nothing to do with expressing emotions lol",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,1,"There is no such thing as toxic masculinity. Hitting someone isn't masculine, in fact most child abuse is by mothers to their sons and daughters, i can show you the stats. These are just broken people taking their anger out on others, nothing to do with expressing emotions lol","There is no such thing as toxic masculinity. Hitting someone isn't masculine, in fact most child abuse is by mothers to their sons and daughters, i can show you the stats. These are just broken people taking their anger out on others, nothing to do with expressing emotions lol",True,piece_relevant
@brie2545, @RECURSIVECIRCLES  ww kwenda uko...use my brain vitu gani? Ww tumia yako uandike comment yako. It depends on how you view this story na ndo maana kuna watu watalike the video and others will dislike. There is toxic masculinity my guy na if you do a deep research on toxic masculinity u will get my point.....daah!,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0, @RECURSIVECIRCLES  ww kwenda uko...use my brain vitu gani? Ww tumia yako uandike comment yako. It depends on how you view this story na ndo maana kuna watu watalike the video and others will dislike. There is toxic masculinity my guy na if you do a deep research on toxic masculinity u will get my point.....daah!,@RECURSIVECIRCLES ww kwenda uko...use my brain vitu gani? Ww tumia yako uandike comment yako. It depends on how you view this story na ndo maana kuna watu watalike the video and others will dislike. There is toxic masculinity my guy na if you do a deep research on toxic masculinity u will get my point.....daah!,True,content_reaction
