author,comment,commentsCount,pageUrl,replyCount,title,type,videoID,voteCount,comment_text,comment_text_norm,keep,keep_reason
@sarah_nya,Good job Phil. Let’s keep having such enlightening conversations to shun down these illegal practices.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,Good job Phil. Let’s keep having such enlightening conversations to shun down these illegal practices.,Good job Phil. Let's keep having such enlightening conversations to shun down these illegal practices.,True,creator_reaction
@muhonjamajani4183,This is beyond horrific it's heartbreaking. Being born a woman is literally coming into this world with a target on your head. It just who will pull the trigger. God help us 😭,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,3,This is beyond horrific it's heartbreaking. Being born a woman is literally coming into this world with a target on your head. It just who will pull the trigger. God help us 😭,This is beyond horrific it's heartbreaking. Being born a woman is literally coming into this world with a target on your head. It just who will pull the trigger. God help us 😭,True,content_reaction
@christophermutuku8644,"Philip TML,
#END FGM",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,"Philip TML,
#END FGM","Philip TML, #END FGM",True,piece_relevant
@peshkyalo9868,So powerful,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,So powerful,So powerful,True,content_reaction
@sabinawaweru5219,The number of times I have had goosebumps listening to this documentary 😢😢,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,1,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,10,The number of times I have had goosebumps listening to this documentary 😢😢,The number of times I have had goosebumps listening to this documentary 😢😢,True,piece_relevant
@irenemkavi3572,"A much needed conversation. Good job! The information needs to be spread nationwide, close the gaps that are hindering the progress of combating FGM and early marriages.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,13,"A much needed conversation. Good job! The information needs to be spread nationwide, close the gaps that are hindering the progress of combating FGM and early marriages.","A much needed conversation. Good job! The information needs to be spread nationwide, close the gaps that are hindering the progress of combating FGM and early marriages.",True,piece_relevant
@nasirumbijuliet6870,It’s not child marriage…. That’s straight up pedophilia!,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,It’s not child marriage…. That’s straight up pedophilia!,It's not child marriage…. That's straight up pedophilia!,True,piece_relevant
@Lucywilson1,I Like your content,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,I Like your content,I Like your content,True,content_reaction
@Monsterbrawller,I always feel like people do not try to understand the spiritual connection to the act.  What is it that it means spiritually to these people and how can we fulfill the spiritual bit but perform a more informed ritual.  Africans have rejected this wholesome rejection of a culture most people dont fully understand.  We can't always penalize people for a culture that was practiced for eons without replacement  appropriately.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,2,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,I always feel like people do not try to understand the spiritual connection to the act.  What is it that it means spiritually to these people and how can we fulfill the spiritual bit but perform a more informed ritual.  Africans have rejected this wholesome rejection of a culture most people dont fully understand.  We can't always penalize people for a culture that was practiced for eons without replacement  appropriately.,I always feel like people do not try to understand the spiritual connection to the act. What is it that it means spiritually to these people and how can we fulfill the spiritual bit but perform a more informed ritual. Africans have rejected this wholesome rejection of a culture most people dont fully understand. We can't always penalize people for a culture that was practiced for eons without replacement appropriately.,True,piece_relevant
@jsoniesweetdimples7118,I have a friend ametoka kwa ndoa after 12yrs ju bwana anasema lazima atahiri na tutoto pia. Sad aki,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,I have a friend ametoka kwa ndoa after 12yrs ju bwana anasema lazima atahiri na tutoto pia. Sad aki,I have a friend ametoka kwa ndoa after 12yrs ju bwana anasema lazima atahiri na tutoto pia. Sad aki,True,emotive_reaction
@MaryGathoni-o2g,May you continue to channel to all communities and spread the love and care..Great work👊,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,5,May you continue to channel to all communities and spread the love and care..Great work👊,May you continue to channel to all communities and spread the love and care..Great work👊,True,scope_relevant
@salomeachiengdelaila102,"Thank you, Phil, for this conversation. I am eagerly waiting for other episodes 👏🏾",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,"Thank you, Phil, for this conversation. I am eagerly waiting for other episodes 👏🏾","Thank you, Phil, for this conversation. I am eagerly waiting for other episodes 👏🏾",True,creator_reaction
@Karimi_njagi,Good job Phil for being a voice,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Good job Phil for being a voice,Good job Phil for being a voice,True,creator_reaction
@nikuzemuyira6988,Weuh good initiative too traumatizing for me to finish watching,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Weuh good initiative too traumatizing for me to finish watching,Weuh good initiative too traumatizing for me to finish watching,True,scope_relevant
@nifridahnyakundi122,"Thank you, Phil and Kambua.  
It's really sad to see that this is still happening in our country.
Keep the conversation going because this needs to END😭",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,11,"Thank you, Phil and Kambua.  
It's really sad to see that this is still happening in our country.
Keep the conversation going because this needs to END😭","Thank you, Phil and Kambua. It's really sad to see that this is still happening in our country. Keep the conversation going because this needs to END😭",True,creator_reaction
@leylaosman7149,I went under it while I was in class five and trust me I have trauma whenever I see a blade it leaves you with an unhealed trauma 💔I don't even wanna remember it,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,6,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,13,I went under it while I was in class five and trust me I have trauma whenever I see a blade it leaves you with an unhealed trauma 💔I don't even wanna remember it,I went under it while I was in class five and trust me I have trauma whenever I see a blade it leaves you with an unhealed trauma 💔I don't even wanna remember it,True,scope_relevant
@morrynqueenel7539,It's soo sad aki for a girl mom.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,It's soo sad aki for a girl mom.,It's soo sad aki for a girl mom.,True,piece_relevant
@fredTek,"If the problem is kenyan men
Then women should stop dating kenyan men",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,reply,,0,"If the problem is kenyan men
Then women should stop dating kenyan men",If the problem is kenyan men Then women should stop dating kenyan men,True,piece_relevant
@faithakinyi4969,It is pedophilia... early child marriage is no different from it... Even scary to know that it is still going on in 2025,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,reply,,0,It is pedophilia... early child marriage is no different from it... Even scary to know that it is still going on in 2025,It is pedophilia... early child marriage is no different from it... Even scary to know that it is still going on in 2025,True,piece_relevant
@LinetJuma-j6t,"Let's continue exposing the shackles of doom entangling the future of little girls  all in the name of culture.
Let's say no FGM and child marriage. 
A child cannot give birth to a child and be a mother.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,"Let's continue exposing the shackles of doom entangling the future of little girls  all in the name of culture.
Let's say no FGM and child marriage. 
A child cannot give birth to a child and be a mother.",Let's continue exposing the shackles of doom entangling the future of little girls all in the name of culture. Let's say no FGM and child marriage. A child cannot give birth to a child and be a mother.,True,piece_relevant
@MaiYre,Thumbs up Phil. Very good information. I hope you keep it a whole SERIES not just oneor 2 episodes so the subject gain roots to the communities affected.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Thumbs up Phil. Very good information. I hope you keep it a whole SERIES not just oneor 2 episodes so the subject gain roots to the communities affected.,Thumbs up Phil. Very good information. I hope you keep it a whole SERIES not just oneor 2 episodes so the subject gain roots to the communities affected.,True,creator_reaction
@XtevensNjuguna,"Informative piece 
Culture changing content",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,"Informative piece 
Culture changing content",Informative piece Culture changing content,True,piece_relevant
@nellymokaya9736,"What an eye opener. Coming from a community that hugely practice this rite, I applaud you for putting the conversation out here.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,"What an eye opener. Coming from a community that hugely practice this rite, I applaud you for putting the conversation out here.","What an eye opener. Coming from a community that hugely practice this rite, I applaud you for putting the conversation out here.",True,piece_relevant
@CaroljuneBernard,"Phil Kudos 
Calture changing 

Some Calture's needs to change, keep going Man.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,"Phil Kudos 
Calture changing 

Some Calture's needs to change, keep going Man.","Phil Kudos Calture changing Some Calture's needs to change, keep going Man.",True,substantive_broad
@LMK_23,Very informative,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Very informative,Very informative,True,content_reaction
@wairimumutura4331,"Sticking here to learn more and more,face the reality bravely,and advocate humanity to and from every gender and race 💪🏾",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,"Sticking here to learn more and more,face the reality bravely,and advocate humanity to and from every gender and race 💪🏾","Sticking here to learn more and more,face the reality bravely,and advocate humanity to and from every gender and race 💪🏾",True,scope_relevant
@zainabismael5490,Good job phil,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Good job phil,Good job phil,True,creator_reaction
@lilynash53,"Kudos!! We need this kind of information to reach girls in the interior parts of our country. If not for information i gained from people like you, i would have gone through fgm, kitambo we use to think it was an achievement/ prove of a strong woman. Keep up with the good work 🎉🎉. Thank you",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,7,"Kudos!! We need this kind of information to reach girls in the interior parts of our country. If not for information i gained from people like you, i would have gone through fgm, kitambo we use to think it was an achievement/ prove of a strong woman. Keep up with the good work 🎉🎉. Thank you","Kudos!! We need this kind of information to reach girls in the interior parts of our country. If not for information i gained from people like you, i would have gone through fgm, kitambo we use to think it was an achievement/ prove of a strong woman. Keep up with the good work 🎉🎉. Thank you",True,piece_relevant
@Kkmutugi,This is more than a series Phil 🫡,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,3,This is more than a series Phil 🫡,This is more than a series Phil 🫡,True,creator_reaction
@Graduatehousewife,Thanks Phil this is an enlightment journey that happens to premier at International Womens day,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,50,Thanks Phil this is an enlightment journey that happens to premier at International Womens day,Thanks Phil this is an enlightment journey that happens to premier at International Womens day,True,piece_relevant
@joycemaina4287,This needs to end!!! Tradition only favours men and dehumanise women 😢,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,reply,,1,This needs to end!!! Tradition only favours men and dehumanise women 😢,This needs to end!!! Tradition only favours men and dehumanise women 😢,True,piece_relevant
