"DIRECTIONS: Read each comment and question in full. For ""Select ALL that apply"" questions, copy and paste each applicable answer option, separated by commas, into your answer box. For ""Open text"" questions, please add 1 sentence or a couple of words as your answer. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Content ID,Context,Content Text / Description,"Q1. Does the content start with an attention-getter? 
Options:
Yes
No

 Attention-getter could be verbal or visual, such as video titles and/or captions. These visual attention-getters may include statements in all caps, statements with excessive exclamation points [list some examples, potentially include screenshot examples. Not needed if we decide to focus on verbal attention-getters only] ","Q1a. If yes, what kind of attention-getting strategies does it use? Choose all that apply.

Options: 
Compelling question / 
Use of all CAPS / 
Humor or sarcasm / 
Shares something violent or gross / 
Shares something sexual / 
Shares something surprising / 
Uses a news headline or social media trend as opener / 
Interesting visual or meme / 
Other","Q1b. If other, specify the attention-getting strategy.
Open text","Q2. What is/are the primary topic(s) of the content? Choose all that apply.

Options: 
Dating/marriage / 
Friends/socializing / 
Family/children / 
Money/status / 
Fitness/self-improvement / 
Mental health / 
Gender issues, e.g. equality / 
Social issues, e.g. corruption / 
Religion/morality / 
Gaming/technology / 
Other","Q2a. If other, specify the topic.
Open text","Q3. Characterize the type of content.

Options: Interview/conversational content / 
Motivational/self-help content / 
Commentary/reaction content / Other","Q3a. If other, specify the content type.
Open text","Q4. Does this content address masculinity / gender norms?

Options: 
Yes, explicitly / 
Yes, implicitly / 
No","Q5. If yes, how would you characterize the type of masculinity or gender norms addressed?

Options: 
More regressive/traditional/restrictive / 
More progressive/equitable/expansive / 
Mixed/unclear / 
Does not address masculinity or gender norms","Q6. If yes, does the content address what men should do or be in society?

Options: 
Yes / 
No / 
Unclear / 
Not applicable","Q7. If yes, what does the content indicate men do or need to do? Choose all that apply.

Options: 
Men need to dominate/lead / 
Men need to provide/succeed / 
Men are disadvantaged/victims / 
Men need to improve themselves / 
Men need to be fully self-reliant / 
Men need to be emotionally open / 
Men need to not show emotions / 
Men need to be equal partners / Mixed/unclear / 
Other / 
Not applicable","Q7a. If other, specify what the content indicates men need to do.
Open text","Q8. What problem is being identified in the content? Choose all that apply.

Options: 
Kenyan or Nigerian political/social problems / Global political/social/cultural problems  /  
Western political/social influence / 
Women/feminism / 
Men’s behavior / 
Economic/status pressure / 
Mental health/emotional struggle / 
No clear problem is identified / 
Other","Q8a. If other, specify the problem.
Open text","Q9. What solution is being proposed? Choose all that apply.

Options: 
Social or political change / 
Assert dominance/control / 
More wealth/status / 
More self-discipline/fitness / 
More emotional growth/healing / 
More equality/respect for men / 
More equality/respect for women / 
Building community / 
No clear solution / 
Other","Q9a. If other, specify the solution.
Open text","Q10. How would you characterize the communication mode of this content? Choose all that apply.

Options: 
Advice/instruction / 
Personal story / 
Commentary/opinion / Debate/argument / 
Humor/satire / 
Motivational speech / 
News/telling facts / 
Other","Q10a. If other, specify the communication mode.
Open text","Q11. Which audience needs does the content aim to fulfill? Choose all that apply.

Options: 
Entertainment/escapism / Information seeking / 
Connection/social interaction / 
Self expression/identity construction / 
Status seeking / 
Documentation of events / 
None of these apply","Q12. How does the content support its claims or messages?

Options: 
Generalizations about men/women / 
Personal experience / 
Stories about men/women / 
Cultural/social observations / 
Facts/statistics / 
Moral/religious claims / 
Mixed / 
No support / 
Other","Q12a. If other, specify how the content supports its claims.
Open text","Q13. How are the claims justified?

Options: No justification / 
Anecdotal examples / 
Presented as common sense / 
References data / 
References religion/tradition / 
References external sources, such as other influencers / 
Other","Q13a. If other, specify how the claims are justified.
Open text","Q14. What is the general sentiment toward men?

Options: 
Negative / 
Positive / 
Mixed / 
Neutral / 
Unclear / 
Not mentioned
","Q15. What is the general sentiment toward women?

Options: 
Negative / 
Positive / 
Mixed / 
Neutral / 
Unclear / 
Not mentioned","Q16. What is the general sentiment toward traditional gender norms?

Options: 
Negative / 
Positive / 
Mixed / 
Neutral / 
Unclear / 
Not mentioned","Q17. Does the content use fear or threat to help drive the message home?

Options: Yes /
Somewhat / 
No","Q18. Does the content include any calls to action to the audience?

Options:
 Yes / 
No","Q18a. If yes, what kinds of calls to action are included? Choose all that apply.

Options: 
Calls for audience to like the content / 
Calls for audience to share the content / Calls for audience to follow the speaker on social media / 
Calls for men to follow more traditional gender norms / 
Calls for men to follow more equitable gender norms / 
Calls for women to follow more traditional gender norms / 
Calls for women to follow more equitable gender norms / 
Calls for politicians or social figures to do something / 
Calls for audience to vote in a different way / 
Other","Q18b. If other, specify the call to action.
Open text"
RIX-023,Onyango lists the different forms of trauma,On very different levels there is either physical trauma there is either religious trauma or emotional trauma Financial trauma um sexual abuse trauma um child neglect all those things are forms of trauma.,No,,,Family/children,,Commentary/reaction content,,No,,,,,Mental health/emotional struggle,,No clear solution,,Commentary/opinion,,Information seeking,No support,,No justification,,Unclear,Unclear,Unclear,No,No,,
EDDY-016,Eddy makes one of his sharpest critiques of how Kenyan masculinity restricts when men are 'allowed' to feel,I'd want to see a man cry if he really feels like crying. Unfortunately we live in a world where men show emotions in two scenarios. You could tell me if there's another one. I've only seen men crying at a funeral and during a sporting event.,Yes,Shares something surprising,,Mental health,,Commentary/reaction content,,"Yes, explicitly",More progressive / equitable / expansive,Yes,Men need to be emotionally open,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Neutral,Not mentioned,Negative,No,Yes,Calls for men to follow more equitable gender norms,
EDDY-028,Eddy directly addresses the gender-relations dimension of his message - refusing to scapegoat women,"It's hard for me to say this, but men should understand that women are not to blame because they are rising up. They are rising up. But men should not feel that they are being weak because women are rising up.",Yes,Shares something surprising,,Gender issues,,Commentary/reaction content,,"Yes, explicitly",More progressive / equitable / expansive,Yes,Men need to be emotionally open,,Women/feminism,,More emotional growth/healing,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Mixed,Positive,Negative,No,Yes,Calls for men to follow more equitable gender norms,
EDDY-031,Eddy frames his recovery as a gift to his sons specifically,"One of the best gifts and I keep on saying this is to make my kids realize that when you fail, it's possible to stand up again and move. It's a gift I'd like to give them every day because they are growing, they're boys. But I'd like also for them to see that it's possible to be an upright man, to be a man who's respected in the society and just really embody what a real man is all about. I have that responsibility now as a father and I've dedicated my life now to do that.",Yes,Shares something surprising,,Family/children,,Motivational/self-help content,,"Yes, explicitly",Mixed/unclear,Yes,Men need to provide/succeed,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Positive,Not mentioned,Unclear,No,No,,
EDDY-041,Eddy opens his Engage talk by recounting the morning his face went numb during a meeting,"It was about 8:30 a.m. thereabouts. I got a weird taste in my mouth. It was metallic. Shortly after investigating with my tongue, I realized my the left side of my face was getting numb. Before I could find out what was going on, my left eye couldn't blink normally. I was checked. My blood pressure was through the roof. The neurologist did a few tests, and he told me what I was suffering from: Bell's palsy. I was shell-shocked. Many thoughts ran through my mind. Is this the moment that I would implode from within? Is this what my life had become?",Yes,Shares something surprising,,Mental health,,Commentary/reaction content,,No,,,,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Facts/statistics,,References data,,Unclear,Not mentioned,Unclear,Yes,No,,
RIX-001,"Onyango facilitating a men's mental health workshop. He is debunking the assumption that African men's emotional suppression is a uniquely African problem, sharing what he learned visiting Canadian mental health clinics.",Our assumption often is to a black man is new it's new to us an African man is new but you will be very surprised to know it's actually men on a global fear yes it's not just as it's men on a global sphere we fear talking we don't know how to talk it's not just us. I got a mental health Fellowship to go to Canada a while back and I was visiting the mental health clinics and I'm telling you bro men are not there yet they are not there. Just because they they are white men. So if for and even the idea about being in those kind of spaces made me realize when we're in Africa here we think we are the worst we think we are going through the most we think we don't know it's not true it really isn't true. The world out there people are struggling the same way we are struggling.,Yes,Shares something surprising,,Mental health,,Interview/conversational content,,"Yes, explicitly",More progressive / equitable / expansive,No,,,Mental health/emotional struggle,,More emotional growth/healing,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Neutral,Not mentioned,Negative,No,No,,
RIX-015,Onyango introduces the clinical concept of complex post-traumatic stress to explain his childhood,I went through something in Psychology is called complex post-traumatic stress which is experiencing stress on different layers. So on top of the witnessing violence between my parents there was violence that was also being meted upon me there was violence I was seeing in my neighborhood because especially in huruma I witnessed so many young people being gunned down by police point blank in the evenings so you'd hear a gunshot at 6:00 p.m. man you know and some dude has just gone like that and his meat is just all over the place. The trauma of poverty all that chaos growing up in.,Yes,Shares something violent or gross,,Family/children,,Interview/conversational content,,No,,,,,Mental health/emotional struggle,,No clear solution,,Personal story,,Self expression/identity construction,Facts/statistics,,References data,,Not mentioned,Not mentioned,Not mentioned,Yes,No,,
RIX-054,Onyango on the duration of his parents' violence,"Like those guys fought corner to corner from the time I was probably six, seven years old to the time I was 24, 25. Those were so many years of witnessing all these things. You know, and it was like sometimes if somebody is holding a knife, I've witnessed my mom's blood, too much of it, just too much blood. You know, and that was that was too much trauma for for me.",Yes,Shares something violent or gross,,Mental health,,Interview/conversational content,,"Yes, implicitly",Mixed/unclear,No,,,Mental health/emotional struggle,,No clear solution,,Personal story,,Self expression/identity construction,Facts/statistics,,References data,,Negative,Positive,Negative,Yes,No,,
RIX-068,Onyango on the broader cultural silence around male emotional life,"In my 20s now you're meeting girls and your body is feeling excited. And nobody has ever taught you anything about sex. Even the church we go to. Do you know how far we are from the pastor up there? Very far. He's on the pulpit. You don't know anything about this guy's life. You don't even know if the pastor struggles. So, where is vulnerability? Nobody's really reaching out to you as a young person to say, you know what, you're actually not alone struggling with these emotions. Your parents don't talk to you about their problems. The pastor doesn't talk to you about what he's going through. People look so okay. They're like, they're all pretending they're fine.",Yes,Shares something sexual,,Dating/marriage,,Interview/conversational content,,"Yes, implicitly",More progressive / equitable / expansive,Yes,Men need to be fully self-reliant,,Mental health/emotional struggle,,More emotional growth/healing,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Neutral,Not mentioned,Negative,Somewhat,No,,
RIX-069,Onyango's commitment to public male disclosure,"Society is lying to me. Everybody is lying to me. And you know what, as a first step, I'll be the first man to start talking. So, I'll talk and I won't care whether I'll be judged because I'm a guy, I'm an African man. People look at you in certain ways because it's you, you want to be like a woman. It's only women who express themselves like that and stuff like that. But I'm like, if these things I'm doing will help me live longer, a happier, healthier life.",Yes,Shares something surprising,,Mental health,,Motivational/self-help content,,"Yes, explicitly",More progressive / equitable / expansive,Yes,Men need to be emotionally open,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Mixed,Not mentioned,Negative,Somewhat,Yes,Calls for men to follow more equitable gender norms,
RIX-079,Onyango analyzes how all powerful figures in society are men and yet emotionally inaccessible,"We've grown up in a world where your idea of God comes in the shape of a man. The idea of the head of the home comes in the shape of a man. The idea of a leader, all the big leaders you've seen probably in all your life globally have come in the shape of a man. But this same man, you can't talk to him. You can't see him. You can't see his emotions. This dad, this priest, this politician, this president, you can't reach him. He looks okay, he's rich, he looks wealthy, he looks all well put together, but you can't see his emotions.",Yes,Shares something surprising,,Social issues,,Interview/conversational content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to be emotionally open,,Kenyan or Nigerian political/social problems,,No clear solution,,Commentary/opinion,,Information seeking,Moral/religious claims,,References religion/tradition,,Unclear,Not mentioned,Unclear,No,No,,
PHIL-008,Philip reacting to a survivor's account of being designated for marriage at age 7,"Can you imagine, in this day and time, someone cutting off your genitalia, so that you can become marriagable? Or preventing you from allegedly becoming promiscuous? At nine? Ten years! There is a problem.",Yes,Compelling question,,Dating/marriage,,Commentary/reaction content,,"Yes, explicitly",More regressive / traditional / restrictive,No,,,No clear problem is identified,,No clear solution,,Commentary/opinion,,Information seeking,No support,,No justification,,Not mentioned,Positive,Negative,Yes,Yes,Calls for men to follow more traditional gender norms,
PHIL-009,Philip naming the root cause of FGM as male selfishness,So you find that the selfish nature of the men has led us to these problems.,No,,,Social issues,,Commentary/reaction content,,"Yes, explicitly",Mixed/unclear,No,,,No clear problem is identified,,No clear solution,,Commentary/opinion,,Information seeking,No support,,No justification,,Unclear,Not mentioned,Unclear,No,No,,
PHIL-013,Philip questions the cultural framework around dowry and inter-family deals,So this is a business to the man? Because — it is a business between the father of the girl and the man's father.,Yes,Compelling question,,Family/children,,Commentary/reaction content,,"Yes, explicitly",More regressive / traditional / restrictive,No,,,No clear problem is identified,,No clear solution,,Commentary/opinion,,Information seeking,No support,,No justification,,Unclear,Unclear,Unclear,No,No,,
PHIL-025,Philip's closing reflection at the end of Episode 2,"For me, this has been a journey like I said from the beginning, I am a father to a small girl, and just knowing that my girl is not safe in the world that we are living in, was horrific for me. So I'm on a journey. Also, I think as the ladies, you have been making noise. So I think it's time now as men, we start raising our voice as well. And championing for SGBV to end.",No,,,Family/children,,Interview/conversational content,,"Yes, explicitly",More progressive / equitable / expansive,Yes,Men need to improve themselves,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Neutral,Positive,Negative,Yes,Yes,Calls for men to follow more equitable gender norms,
PHIL-037,Philip's caption continued - articulating his identity as both filmmaker and father,"This documentary is my journey, not just as a storyteller, but as a father who wants a better world for his daughter.",No,,,Family/children,,Interview/conversational content,,"Yes, explicitly",Mixed/unclear,No,,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Not mentioned,Not mentioned,Unclear,No,No,,
KIBE-016,Kibe continues on mothers who bring ideas to their sons - role-playing his own response,"Telling your mother that your mother is going to be pissed. Why is my mom talking to me? She has a husband. Go talk to your husband. You are my mother. Don't think you can dominate me. Go talk to your husband. And I'm not talking about my own mom, but even though I am, so what? Go talk to your husband. Me, I'm a child. I'm children. How do you want to dominate me right now? So-called we want to build a new house. No, your husband. Your mistake is that guy. That is your failure, woman. Deal with your failures in your life.",Yes,Compelling question,,Dating/marriage,,Commentary/reaction content,,"Yes, implicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,Assert dominance/control,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Positive,Negative,Positive,No,Yes,Calls for men to follow more traditional gender norms,
KIBE-019,Kibe is discussing why men today are still 'on mama's titties' - and explains the original purpose of circumcision,"That's what circumcision was supposed to be. But now it is unnecessary because the woman is the one who is taking the boy to get circumcised. So where is the separation happening? He's circumcised and he's brought back into the house to be dominated again by the same woman. She's ordering him around. Finish him. Circumcise him and then order him around. Tell me, by the time she's releasing that boy into the public, what size of Kenodia are we getting out here? Because in the olden times, circumcision was separating you from your mama.",Yes,Shares something surprising,,Gender issues,,Commentary/reaction content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Positive,Negative,Positive,No,Yes,Calls for men to follow more traditional gender norms,
KIBE-024,Joab asks why Kibe no longer maintains relationships with extended family. Kibe blames women taking over family leadership.,I mean it's just the devil. The devil came in the details. We started listening to the women. So the women started leading and when women lead every woman wants to lead because they don't understand what leadership is and they are just fighting each other. And then there's also this thing called um taking America UK for school. That's the fastest way to kill a family. Is for people to leave this country and go and try and be something else on the other side.,Yes,Shares something surprising,,Family/children,,Commentary/reaction content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,Assert dominance/control,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Not mentioned,Negative,Positive,No,Yes,Calls for men to follow more traditional gender norms,
KIBE-049,Kibe offers advice to men who insist on marrying - pick an ugly woman because beautiful ones will always cheat,"We as men, we are we judge our women too harshly. A beautiful woman, how can she resist? That's why I told you, if you're going to marry, marry the ugliest. Get something you can even send to the shop at 3 a.m. And even the night guards will not talk to her. Is that the life that you want, Jagero? And if she calls you must pick up because if she does not pick up you are afraid she is giving it away.",Yes,Compelling question,,Social issues,,Commentary/reaction content,,"Yes, implicitly",More regressive / traditional / restrictive,Yes,Men need to be emotionally open,,Kenyan or Nigerian political/social problems,,More emotional growth/healing,,Advice/instruction,,Information seeking,Facts/statistics,,References data,,Neutral,Negative,Positive,Somewhat,Yes,Calls for men to follow more traditional gender norms,
KIBE-050,Continuing the cattle/farming analogy of how to view women in reproduction,"It it should be as the way you think about chickens. Just don't buy any chickens. The way you think about anything in life. Even when you're buying a car, you just don't a car is a car. No, a car is not a car. A woman is not a woman. A woman is not there's one who's going to destroy you, the one who's going to hold you down. But a woman is definitely not a woman.",Yes,Shares something surprising,,Gender issues,,Commentary/reaction content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Mixed/unclear,,No clear problem is identified,,Assert dominance/control,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Not mentioned,Negative,Positive,No,Yes,Calls for men to follow more traditional gender norms,
KIBE-051,Kibe's argument that there are too many sexually-experienced women now for marriage to make sense,"And now who is it full of? Women. So where are you looking for women? Where will you get them from? And the body count started with a Swahili boda rider. God damn it. The Swahili boda rider was called 14. You are still waiting. Yes, he eats it with salt and pepper.",Yes,Compelling question,,Religion/morality,,Commentary/reaction content,,"Yes, implicitly",More regressive / traditional / restrictive,No,,,No clear problem is identified,,No clear solution,,Commentary/opinion,,Information seeking,Facts/statistics,,References data,,Mixed,Negative,Positive,Somewhat,No,,
KIBE-054,Kibe explains why women earn more than men in pornography - and what this reveals about male versus female value,"Women make more money than men in pornography. You know that? You see the disparity in NBA players. The way the men make so much money and the women are making almost nothing. That's how it is in porn. The women are making all the money, the men, you can't sell dick for shit. Is is not is not valuable. Because the people who who have money have dicks like yours.",Yes,Compelling question,,Money/status,,Commentary/reaction content,,"Yes, implicitly",More regressive / traditional / restrictive,Yes,Men are disadvantaged/victims,,Women/feminism,,No clear solution,,Commentary/opinion,,Information seeking,Generalizations about men/women,,Presented as common sense,,Neutral,Negative,Unclear,No,No,,
KIBE-071,Continuation of how to forgive your mother - Kibe's claim that mothers are men's primary bullies,"Most of most of the the damage that is done to us as human beings is done by our mothers. And that is done because there's no protection from the father. So when the father is in the picture, he's supposed to protect the the children against what the mom would do to the kids. So you find kids who are raised by their mom alone without the presence of the father or at least the influence of the father. They tend to hate both parents.",Yes,Shares something surprising,,Family/children,,Commentary/reaction content,,"Yes, implicitly",More regressive / traditional / restrictive,Yes,Men need to be fully self-reliant,,No clear problem is identified,,No clear solution,,Commentary/opinion,,Information seeking,No support,,No justification,,Neutral,Negative,Positive,No,No,,
1954098073262522452,https://x.com/amerix/status/1954098073262522452,"Men, Women have perfected the art of disrespect, Once she crosses the boundary and you cut her off, she will begin playing the victim by gaslighting and guilt-tripping, — DON'T ACCEPT. End your relationship with her. Don't look back. #MasculinitySaturday",Yes,Shares something violent or gross,,Dating/marriage; Gender issues,,Motivational/self-help content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,Assert dominance/control,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Neutral,Negative,Positive,Somewhat,Yes,Calls for men to follow more traditional gender norms,
1954196373861003731,https://x.com/amerix/status/1954196373861003731,"Men, Reminder: Even at work, earn your respect. If you are the man who giggles with female employees, gossiping and throwing other men under the bus, — Nobody will respect you. Even those women you gossip with, will despise you. Go to work, do your tasks, go home. RESPECT YOURSELF. #MasculinitySaturday",Yes,Shares something surprising,,Money/status,,Motivational/self-help content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to provide/succeed,,No clear problem is identified,,Assert dominance/control,,Commentary/opinion,,Information seeking,Generalizations about men/women,,Presented as common sense,,Mixed,Negative,Positive,Somewhat,Yes,Calls for men to follow more traditional gender norms,
1962749588588187787,https://x.com/amerix/status/1962749588588187787,"No man should have fat, big buttocks. Having big buttocks is a sign of unfettered high oestrogen levels. Women have curvy buttocks because that is where oestrogen commands the body to store subcutaneous fat. Such a man is chaotic and effeminate. He is a female trapped in a man's body. He makes his wife repulsive and jealous of his buttocks because like poles don't attract. There is no difference between such a man and his wife. — In fact, the wife could be more logical. Fat buttocks are a sign of laziness. He doesn't walk or run. He doesn't climb stairs. He doesn't fast. He eats endlessly like a goat. He has a weak lower back. During intercourse, he can't sustain the penetration because the buttocks are heavier than the rod; therefore, the mind thinks about the heaviness of the buttocks rather than the art of the rod. Man, UNFAT!",Yes,Shares something surprising,,Dating/marriage; Gender issues,,Motivational/self-help content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,More self-discipline/fitness,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Mixed,Negative,Positive,Yes,Yes,Calls for men to follow more traditional gender norms,
1969363662281314544,https://x.com/amerix/status/1969363662281314544,"Men, Did you know this? The wedding industry is worth USD 900 Billion. The engagement ring industry = USD 79B Bridal Jewellery industry = USD 54B Wedding ring industry = USD 85B These are industries that sell illusion to men. It is men who fund these industries because they direct their resources to them for fear of losing a wife. These industries sell you the lie ""A happy wife, a happy life"" through colourful romantic marketing campaigns. But the truth is, ""A happy wife, a psychologically fragmented tethered man."" Don't fall in love. You will suffer. #MasculinitySaturday",Yes,Compelling question,,Dating/marriage; Gender issues,,Motivational/self-help content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to provide/succeed,,No clear problem is identified,,Assert dominance/control,,Advice/instruction,,Information seeking,Facts/statistics,,References data,,Mixed,Negative,Positive,Yes,Yes,Calls for men to follow more traditional gender norms,
2039762097798520881,https://x.com/amerix/status/2039762097798520881,"A man marries a woman, 2 years into the marriage, the woman decides to run away. She initiates a divorce. The man ignores her, then he rebuilds himself and then decides to marry another younger woman. Then, later, the first woman returns to create a narrative and seek cheap social media attention. She should accept she lost. Shaming a younger woman simply because she replaced her is bottom-of-the-barrel behaviour. Deranged women make stupid decisions after listening to divorced women in their WhatsApp groups, then, when the man regains his compass, they sneak back seeking petty drama and chaos.",Yes,Shares something surprising,,Dating/marriage,,Commentary/reaction content,,"Yes, implicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,Assert dominance/control,,Advice/instruction,,Information seeking,Facts/statistics,,References data,,Neutral,Negative,Positive,No,No,,
2040368802852962653,https://x.com/amerix/status/2040368802852962653,"Men, Women lack the logic to comprehend consequences, To them, ""As long as the man impregnates me, he will be there for me."" Therefore, the person to carry the burden of the consequences is YOU, the MAN. The decision to impregnate a woman is yours. #MasculinitySaturday",Yes,Shares something surprising,,Gender issues,,Commentary/reaction content,,"Yes, implicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Neutral,Negative,Positive,Yes,Yes,Calls for men to follow more traditional gender norms,
2046177081617166630,https://x.com/amerix/status/2046177081617166630,"Purple-Pill Men: Podcasts that purport to talk about relationships or masculinity that borders on not upsetting women are purple-pilled podcasts. They speak some red-pilled information while buffering with blue-pilled nuance to avoid backlash from the audience. They will invite women to provide cover and to neutralize the red-pill injection. Similarly, Men who know red-pill truths but conveniently crawl into blue-pilled schema are purple-pilled men. Purple-pilled men are hypocritical, untrustworthy and chaotic men. They wear a mask of red-pilled truths, but when the rubber meets the road, the mask falls off, and their blue-pilled conditioning shows up. These men follow me religiously but are so afraid to redesign their mental diagrams. Sometimes their wives inbox me, ""My husband is a drunkard. He came home last night and beat me up."" ""My husband follows you, but doesn't provide for us. He is lazy, drinks energy drinks, and he is FAT."" Purple-pilled men are blue-pilled men hiding in red-pill truths. Their purple-pilled bipolarity makes them indecisive in relationships. Women dislike this dichotomy of pretending to be masculine grounded, but you collapse the moment her storm threatens your frame. These purple-pilled men are the same who sleep with other men's wives and sleep with women older than them. Purple-pilled men are the enablers of misinformation in the red-pill praxeology. They are the reason people who don't know red pill praxeology call me a misogynist and a hater of women, because these purple-pilled men engage in hypocrisy, duality and lies, then finish with, ""Amerix said it."" #ManDay",Yes,Uses a news headline or social media trend as opener,,Dating/marriage,,Commentary/reaction content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to provide/succeed,,Mental health/emotional struggle,,More wealth/status,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Mixed,Negative,Positive,Somewhat,Yes,Calls for men to follow more traditional gender norms,
KIBE-006,"Kibe continues on sexual harassment policies, claiming anonymous reports make workplaces 'toxic for men'","And then this workplaces are so toxic for men right now. That this person can report you anonymously. You are guilty because you've been reported anonymously. So you're guilty. So you have to be taken through another sexual harassment training of something you don't even know what you did. Because it's anonymous. Bro, this is the workplace right now. Anonymous. So somebody can fuck around with your job or just for nonsense.",Yes,Shares something surprising,,Money/status,,Commentary/reaction content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men are disadvantaged/victims,,No clear problem is identified,,Social or political change,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Positive,Negative,Mixed,Yes,No,,
EDDY-057,"After describing the barbershop project, Eddy expands the model to include bartenders","Another guy I always come across my mind is that guy at the bar. You know, the guy at the counter. He really listens to many stories from many many people. So imagine if you mold that. That's also another way, another avenue. Because men, we will never be vulnerable when we are outside our comfort. And when you are in that baba's seat, you sometimes even blackout.",No,,,Mental health,,Motivational/self-help content,,"Yes, explicitly",More progressive / equitable / expansive,Yes,Men need to be emotionally open,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Positive,Not mentioned,Mixed,No,Yes,Calls for men to follow more equitable gender norms,
RIX-066,Onyango on how trauma shows up physically,"When you go through something traumatizing as a child, your brain could forget it. But your nervous system stores the memory. So that's why you hear somebody is taken to the hospital, maybe their body feels sickly. But there's no disease that is being found. Trauma responses manifest in very many different ways. Some people become anxious, some people overeat, some people overwork. Some people's bodies develop their immune systems go down, so they are prone to illnesses. Some people resort to drug abuse and substance. Some people are also very violent as a coping mechanism because they're trying to protect themselves. They don't want to be seen as weak.",Yes,Shares something surprising,,Family/children,,Motivational/self-help content,,"Yes, implicitly",More progressive / equitable / expansive,No,,,Mental health/emotional struggle,,More emotional growth/healing,,Advice/instruction,,Information seeking,No support,,No justification,,Not mentioned,Not mentioned,Not mentioned,No,No,,
EDDY-001,"Eddy describes his rock-bottom moment after a failed county-government job, business losses, separation from wife, and being auctioned/evicted","With no proper income coming through, I was kicked out of my rented house twice and got auctioned once. My friend Alan put me up the two times, and I had to do something unthinkable. At 39 years of age, I went back home, knocked on the door, and I told my mom, 'I failed.' It was extremely painful. On the surface, I kept a straight face, but deep down, I was burning. And several times, I wanted to let go.",No,,,Money/status,,Interview/conversational content,,"Yes, implicitly",More progressive / equitable / expansive,No,,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Facts/statistics,,References data,,Unclear,Unclear,Unclear,No,No,,
EDDY-027,Eddy directly names the Swahili phrases used to enforce male emotional suppression,"Once you learn and embrace that especially for men, being weak is normal. It's good to be weak. We were raised in a society that tells us... be strong. Yes, man, brace yourself and toughen up. Men are not supposed to talk because even that idea of toughening up is repeated in different ways. You'll find situations where you want to share something with your fellow brother but you can't because you think they will... men don't do that. But that's what society has taught us. Men don't cry. Men don't show emotions. Men don't fail!",No,,,Mental health,,Interview/conversational content,,"Yes, explicitly",More progressive / equitable / expansive,Yes,Men need to be emotionally open,,Men’s behavior,,More emotional growth/healing,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Positive,Not mentioned,Negative,No,No,,
