url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote,comment_text,comment_text_norm,keep,keep_reason
https://x.com/keswan_/status/1830901667778146560,https://twitter.com/keswan_/status/1830901667778146560,1830901667778146560,"@amerix God says that women should submit and respect their husbands while men should love their wives. It's clear, but somehow humans don't get it. We fight to control because we don't want to be dominated, yet it's our fate as women to be ruled over😂So much for speaking to the snake.",0,0,0,0,Tue Sep 03 09:32:28 +0000 2024,0,False,False,"@amerix God says that women should submit and respect their husbands while men should love their wives. It's clear, but somehow humans don't get it. We fight to control because we don't want to be dominated, yet it's our fate as women to be ruled over😂So much for speaking to the snake.","@amerix God says that women should submit and respect their husbands while men should love their wives. It's clear, but somehow humans don't get it. We fight to control because we don't want to be dominated, yet it's our fate as women to be ruled over😂So much for speaking to the snake.",True,piece_relevant
https://x.com/keswan_/status/1830899089795428667,https://twitter.com/keswan_/status/1830899089795428667,1830899089795428667,"@amerix In short, what @Amerix has described is structure and order. I can tell you even churchgoers don't honor this and it's very clear in the creation story. This is how love comes full circle.",0,0,0,0,Tue Sep 03 09:22:14 +0000 2024,0,False,False,"@amerix In short, what @Amerix has described is structure and order. I can tell you even churchgoers don't honor this and it's very clear in the creation story. This is how love comes full circle.","@amerix In short, what @Amerix has described is structure and order. I can tell you even churchgoers don't honor this and it's very clear in the creation story. This is how love comes full circle.",True,piece_relevant
https://x.com/RyanG437/status/1830607330284810527,https://twitter.com/RyanG437/status/1830607330284810527,1830607330284810527,"@amerix Women do not have the capability to love men the way men would like to be loved, therefore a woman's love is based on the man's capacity to meet her needs and not for love's sake as portrayed in the media, songs, movies.",0,0,0,0,Mon Sep 02 14:02:53 +0000 2024,0,False,False,"@amerix Women do not have the capability to love men the way men would like to be loved, therefore a woman's love is based on the man's capacity to meet her needs and not for love's sake as portrayed in the media, songs, movies.","@amerix Women do not have the capability to love men the way men would like to be loved, therefore a woman's love is based on the man's capacity to meet her needs and not for love's sake as portrayed in the media, songs, movies.",True,piece_relevant
https://x.com/SirGeorgesO/status/1830600755419480403,https://twitter.com/SirGeorgesO/status/1830600755419480403,1830600755419480403,@amerix Mwalimu oozing wisdom like Solomon.  Time for toxic women to learn and protect their children from their bad habits,0,0,0,0,Mon Sep 02 13:36:45 +0000 2024,0,False,False,@amerix Mwalimu oozing wisdom like Solomon.  Time for toxic women to learn and protect their children from their bad habits,@amerix Mwalimu oozing wisdom like Solomon. Time for toxic women to learn and protect their children from their bad habits,True,piece_relevant
https://x.com/EdNumbi/status/1831081863123005753,https://twitter.com/EdNumbi/status/1831081863123005753,1831081863123005753,@amerix The verse that says love God with all your heart and strength? What does it mean?,0,0,0,0,Tue Sep 03 21:28:30 +0000 2024,0,False,False,@amerix The verse that says love God with all your heart and strength? What does it mean?,@amerix The verse that says love God with all your heart and strength? What does it mean?,True,piece_relevant
https://x.com/mkaka_arvin/status/1830627945586782475,https://twitter.com/mkaka_arvin/status/1830627945586782475,1830627945586782475,"@amerix You'll be needed when you have what is needed.
Never see that as love. 
As a man always strive to have what is needed",0,0,0,0,Mon Sep 02 15:24:48 +0000 2024,0,False,False,"@amerix You'll be needed when you have what is needed.
Never see that as love. 
As a man always strive to have what is needed",@amerix You'll be needed when you have what is needed. Never see that as love. As a man always strive to have what is needed,True,piece_relevant
https://x.com/OlivierBraxtone/status/1830846119770829254,https://twitter.com/OlivierBraxtone/status/1830846119770829254,1830846119770829254,"@amerix Modern system has robbed society especially Black society of their true believes, values and culture. Society is rotting slowly.",0,0,0,0,Tue Sep 03 05:51:45 +0000 2024,0,False,False,"@amerix Modern system has robbed society especially Black society of their true believes, values and culture. Society is rotting slowly.","@amerix Modern system has robbed society especially Black society of their true believes, values and culture. Society is rotting slowly.",True,creator_reaction
https://x.com/truthful_man24/status/1831313431644737651,https://twitter.com/truthful_man24/status/1831313431644737651,1831313431644737651,@amerix Man can't love God?  Stick ur focus on reminding males to remain masculine. Things religion ur opinion is unrequested.,0,0,0,0,Wed Sep 04 12:48:40 +0000 2024,0,False,False,@amerix Man can't love God?  Stick ur focus on reminding males to remain masculine. Things religion ur opinion is unrequested.,@amerix Man can't love God? Stick ur focus on reminding males to remain masculine. Things religion ur opinion is unrequested.,True,piece_relevant
https://x.com/Wian31432318/status/1830616737592570140,https://twitter.com/Wian31432318/status/1830616737592570140,1830616737592570140,"@amerix This is very powerful,it's made it way to my diary,infact the diary is handwritten not soft copied",0,0,0,0,Mon Sep 02 14:40:16 +0000 2024,0,False,False,"@amerix This is very powerful,it's made it way to my diary,infact the diary is handwritten not soft copied","@amerix This is very powerful,it's made it way to my diary,infact the diary is handwritten not soft copied",True,creator_reaction
https://x.com/MsamariaMwema20/status/1830608372284191230,https://twitter.com/MsamariaMwema20/status/1830608372284191230,1830608372284191230,@amerix I thought love was bottom-up and two-way Street.,0,0,0,0,Mon Sep 02 14:07:01 +0000 2024,0,False,False,@amerix I thought love was bottom-up and two-way Street.,@amerix I thought love was bottom-up and two-way Street.,True,piece_relevant
https://x.com/Cliff25978432/status/1830608768536850626,https://twitter.com/Cliff25978432/status/1830608768536850626,1830608768536850626,"@amerix Man can not love God ?

Children can not love their mother?",0,0,0,0,Mon Sep 02 14:08:36 +0000 2024,0,False,False,"@amerix Man can not love God ?

Children can not love their mother?",@amerix Man can not love God ? Children can not love their mother?,True,piece_relevant
https://x.com/itsdennis_muya/status/1830610706372378721,https://twitter.com/itsdennis_muya/status/1830610706372378721,1830610706372378721,"@amerix Titus 2:4 KJV
[4] that they may teach the young women to be sober, to love their husbands, to love their children, 

https://t.co/Rf2v1ZcIqe",0,0,0,0,Mon Sep 02 14:16:18 +0000 2024,0,False,False,"@amerix Titus 2:4 KJV
[4] that they may teach the young women to be sober, to love their husbands, to love their children, 

https://t.co/Rf2v1ZcIqe","@amerix Titus 2:4 KJV [4] that they may teach the young women to be sober, to love their husbands, to love their children, https://t.co/Rf2v1ZcIqe",True,piece_relevant
https://x.com/Milkah2/status/1831003303724913107,https://twitter.com/Milkah2/status/1831003303724913107,1831003303724913107,@amerix Men have refused to evolve. Nature has no rules,0,0,0,0,Tue Sep 03 16:16:20 +0000 2024,0,False,False,@amerix Men have refused to evolve. Nature has no rules,@amerix Men have refused to evolve. Nature has no rules,True,piece_relevant
https://x.com/worldofalphonce/status/1830620125453791720,https://twitter.com/worldofalphonce/status/1830620125453791720,1830620125453791720,"@amerix The strength of love lies in mutual respect and understanding. 

When both partners uplift and support each other, true connection is formed.",0,0,0,0,Mon Sep 02 14:53:43 +0000 2024,0,False,False,"@amerix The strength of love lies in mutual respect and understanding. 

When both partners uplift and support each other, true connection is formed.","@amerix The strength of love lies in mutual respect and understanding. When both partners uplift and support each other, true connection is formed.",True,piece_relevant
https://x.com/loren_ayah/status/1830974104385802280,https://twitter.com/loren_ayah/status/1830974104385802280,1830974104385802280,"@amerix Most men lust for the woman, few understand love.
Some women love their men, others love for convenience. 
Man should love his woman, she should submit to her man.
Women exhibit emotions verbally, men exhibit emotions physically.
Man be responsible,  woman, submit!",0,0,0,0,Tue Sep 03 14:20:18 +0000 2024,0,False,False,"@amerix Most men lust for the woman, few understand love.
Some women love their men, others love for convenience. 
Man should love his woman, she should submit to her man.
Women exhibit emotions verbally, men exhibit emotions physically.
Man be responsible,  woman, submit!","@amerix Most men lust for the woman, few understand love. Some women love their men, others love for convenience. Man should love his woman, she should submit to her man. Women exhibit emotions verbally, men exhibit emotions physically. Man be responsible, woman, submit!",True,piece_relevant
https://x.com/lec_musuke/status/1830666795990368298,https://twitter.com/lec_musuke/status/1830666795990368298,1830666795990368298,"@amerix On it. 

Obedience must prevail.",0,0,0,0,Mon Sep 02 17:59:10 +0000 2024,0,False,False,"@amerix On it. 

Obedience must prevail.",@amerix On it. Obedience must prevail.,True,creator_reaction
https://x.com/Cericali_KE/status/1830622452411695294,https://twitter.com/Cericali_KE/status/1830622452411695294,1830622452411695294,"@amerix Thanks for pointing that out. I always ask what is love? Because my definition of it is actions, not any other nonsense.",0,0,0,0,Mon Sep 02 15:02:58 +0000 2024,0,False,False,"@amerix Thanks for pointing that out. I always ask what is love? Because my definition of it is actions, not any other nonsense.","@amerix Thanks for pointing that out. I always ask what is love? Because my definition of it is actions, not any other nonsense.",True,piece_relevant
https://x.com/liston_lis/status/1830601805165645906,https://twitter.com/liston_lis/status/1830601805165645906,1830601805165645906,@amerix Women are fundamentally incapable of loving a man in the way that a man expects to be loved by a woman.~@RationalMale,0,0,0,0,Mon Sep 02 13:40:55 +0000 2024,0,False,False,@amerix Women are fundamentally incapable of loving a man in the way that a man expects to be loved by a woman.~@RationalMale,@amerix Women are fundamentally incapable of loving a man in the way that a man expects to be loved by a woman.~@RationalMale,True,piece_relevant
https://x.com/WAKILIWASHETANI/status/1830625676321259762,https://twitter.com/WAKILIWASHETANI/status/1830625676321259762,1830625676321259762,"@amerix Unaeka CCTV to catch your CHEATING WIFE in the act lakini uko na mixed feelings after watching the video juu design unagongewa, her screams and moans unashindwa UKASIRIKE ama UMBAO 🤣....... life is hard!

#RutoMustGoNow",0,0,0,0,Mon Sep 02 15:15:47 +0000 2024,0,False,False,"@amerix Unaeka CCTV to catch your CHEATING WIFE in the act lakini uko na mixed feelings after watching the video juu design unagongewa, her screams and moans unashindwa UKASIRIKE ama UMBAO 🤣....... life is hard!

#RutoMustGoNow","@amerix Unaeka CCTV to catch your CHEATING WIFE in the act lakini uko na mixed feelings after watching the video juu design unagongewa, her screams and moans unashindwa UKASIRIKE ama UMBAO 🤣....... life is hard! #RutoMustGoNow",True,creator_reaction
https://x.com/ThuhAbsolute/status/1830833926685765826,https://twitter.com/ThuhAbsolute/status/1830833926685765826,1830833926685765826,@amerix Each Man has a Sun with in him (Power). Each individual has his own unique way of gaining and exercising Knowledge. Being there as it might. A man can only Love as far as his own ability of Understanding the Love he has for himself.,0,0,0,0,Tue Sep 03 05:03:18 +0000 2024,0,False,False,@amerix Each Man has a Sun with in him (Power). Each individual has his own unique way of gaining and exercising Knowledge. Being there as it might. A man can only Love as far as his own ability of Understanding the Love he has for himself.,@amerix Each Man has a Sun with in him (Power). Each individual has his own unique way of gaining and exercising Knowledge. Being there as it might. A man can only Love as far as his own ability of Understanding the Love he has for himself.,True,piece_relevant
https://x.com/GachanjaFay/status/1830869226531217560,https://twitter.com/GachanjaFay/status/1830869226531217560,1830869226531217560,"@amerix What do you mean by ""...man can't love God"" ?",0,0,0,0,Tue Sep 03 07:23:34 +0000 2024,0,False,False,"@amerix What do you mean by ""...man can't love God"" ?","@amerix What do you mean by ""...man can't love God"" ?",True,piece_relevant
https://x.com/njoki_maur25365/status/1830605708196467050,https://twitter.com/njoki_maur25365/status/1830605708196467050,1830605708196467050,@amerix A man's heart is not like a woman's womb....it cannot bleed or stretch to make room for you,0,0,0,0,Mon Sep 02 13:56:26 +0000 2024,0,False,False,@amerix A man's heart is not like a woman's womb....it cannot bleed or stretch to make room for you,@amerix A man's heart is not like a woman's womb....it cannot bleed or stretch to make room for you,True,piece_relevant
https://x.com/eugene_edmund4/status/1830595534815736290,https://twitter.com/eugene_edmund4/status/1830595534815736290,1830595534815736290,@amerix This reverse psychology inanikanganya bana 😂😂,0,1,0,0,Mon Sep 02 13:16:00 +0000 2024,0,False,False,@amerix This reverse psychology inanikanganya bana 😂😂,@amerix This reverse psychology inanikanganya bana 😂😂,True,creator_reaction
https://x.com/challokin/status/1830598599299788804,https://twitter.com/challokin/status/1830598599299788804,1830598599299788804,@amerix This is how it’s broken down really easy maths for a good successful family. But what about the man that doesn’t love or cheat?,0,1,0,0,Mon Sep 02 13:28:11 +0000 2024,0,False,False,@amerix This is how it’s broken down really easy maths for a good successful family. But what about the man that doesn’t love or cheat?,@amerix This is how it's broken down really easy maths for a good successful family. But what about the man that doesn't love or cheat?,True,piece_relevant
https://x.com/mwen_dwa/status/1830597606541557865,https://twitter.com/mwen_dwa/status/1830597606541557865,1830597606541557865,"@amerix She doesnt deserve to be preceded,provided for,protected,or penetrated.",0,0,0,0,Mon Sep 02 13:24:14 +0000 2024,0,False,False,"@amerix She doesnt deserve to be preceded,provided for,protected,or penetrated.","@amerix She doesnt deserve to be preceded,provided for,protected,or penetrated.",True,piece_relevant
https://x.com/ivy5475/status/1830605644107505828,https://twitter.com/ivy5475/status/1830605644107505828,1830605644107505828,@amerix @lennybett2 It is against the order of nature for a woman to love a man and to chase a man .,0,1,4,0,Mon Sep 02 13:56:11 +0000 2024,0,False,False,@amerix @lennybett2 It is against the order of nature for a woman to love a man and to chase a man .,@amerix @lennybett2 It is against the order of nature for a woman to love a man and to chase a man .,True,piece_relevant
https://x.com/Itswambuaa/status/1830596012961931345,https://twitter.com/Itswambuaa/status/1830596012961931345,1830596012961931345,@amerix The man is born a leader and the woman a follower.,0,1,3,0,Mon Sep 02 13:17:54 +0000 2024,0,False,False,@amerix The man is born a leader and the woman a follower.,@amerix The man is born a leader and the woman a follower.,True,piece_relevant
https://x.com/yours_thepundit/status/1830610351232262642,https://twitter.com/yours_thepundit/status/1830610351232262642,1830610351232262642,@amerix That's more of your opinion than a fact. You don't have to otherthink simple things. Everyone can love if they allow love in them.,0,0,2,0,Mon Sep 02 14:14:53 +0000 2024,0,False,False,@amerix That's more of your opinion than a fact. You don't have to otherthink simple things. Everyone can love if they allow love in them.,@amerix That's more of your opinion than a fact. You don't have to otherthink simple things. Everyone can love if they allow love in them.,True,piece_relevant
https://x.com/broadbasefo/status/1831059242788458785,https://twitter.com/broadbasefo/status/1831059242788458785,1831059242788458785,@amerix Give us the description of love then we proceed from there. And don't confuse lust and love.,0,0,1,0,Tue Sep 03 19:58:37 +0000 2024,0,False,False,@amerix Give us the description of love then we proceed from there. And don't confuse lust and love.,@amerix Give us the description of love then we proceed from there. And don't confuse lust and love.,True,piece_relevant
https://x.com/Njeru_Thandi/status/1830668011608649987,https://twitter.com/Njeru_Thandi/status/1830668011608649987,1830668011608649987,"@amerix You have got is partly right.  

The Christian love which couples subscribe to is SELFLESS AND UNCONDITIONAL love.  A man ought to love a woman as he loves himself, causing the wife to love him back.
God loves a man UNCONDITIONALLY, and gives him the capacity to live Him back.",0,0,0,0,Mon Sep 02 18:04:00 +0000 2024,0,False,False,"@amerix You have got is partly right.  

The Christian love which couples subscribe to is SELFLESS AND UNCONDITIONAL love.  A man ought to love a woman as he loves himself, causing the wife to love him back.
God loves a man UNCONDITIONALLY, and gives him the capacity to live Him back.","@amerix You have got is partly right. The Christian love which couples subscribe to is SELFLESS AND UNCONDITIONAL love. A man ought to love a woman as he loves himself, causing the wife to love him back. God loves a man UNCONDITIONALLY, and gives him the capacity to live Him back.",True,piece_relevant
https://x.com/Jamin_sigana/status/1830629821686141193,https://twitter.com/Jamin_sigana/status/1830629821686141193,1830629821686141193,@amerix A man shall love his woman like Christ loved the church.. how did Christ love the church? Without conditions.. you are to love your wife at all times.. no amount if disrespect etc should make u stop loving her.,0,0,0,0,Mon Sep 02 15:32:15 +0000 2024,0,False,False,@amerix A man shall love his woman like Christ loved the church.. how did Christ love the church? Without conditions.. you are to love your wife at all times.. no amount if disrespect etc should make u stop loving her.,@amerix A man shall love his woman like Christ loved the church.. how did Christ love the church? Without conditions.. you are to love your wife at all times.. no amount if disrespect etc should make u stop loving her.,True,piece_relevant
