text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,comment_text,comment_text_norm,keep,keep_reason
"i like your true words, Am asking any job I'm jobless pls",1,0.0,2025-07-21T03:34:43.000Z,periswairimu2095,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7252004262832768007,7529371957059437318,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/cc1fd1d1fde9fd02a9c0393e64e40833~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d43745c1&x-expires=1775613600&x-signature=OrvPqxr697a%2FICJVkiRy1DuS1bc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"i like your true words, Am asking any job I'm jobless pls","i like your true words, Am asking any job I'm jobless pls",True,content_reaction
Thanks Eddy tell him life is so unpredictable,1,0.0,2025-07-21T04:11:39.000Z,annsheilah23,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7234457574174131205,7529382929904141061,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8ffa041af344bb09305c53bdd8dcd0f4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=22fc6d5e&x-expires=1775613600&x-signature=QKfD0FiTh0IKKV13lZGjkOcoNYI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Thanks Eddy tell him life is so unpredictable,Thanks Eddy tell him life is so unpredictable,False,weak
Such wise counsel! Lets me follow Eddie now.,1,0.0,2025-07-21T02:38:48.000Z,wexlwanga,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7170631727449261062,7529358987865146168,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/cf11edfe3c0bb5173086b592e09f2dd1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=98b63405&x-expires=1775613600&x-signature=MuFN3U0gbBLREgbmppl5izSlNRQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Such wise counsel! Lets me follow Eddie now.,Such wise counsel! Lets me follow Eddie now.,False,weak
"Tick ✅
wise words Eddy ✨",1,0.0,2025-07-21T00:05:38.000Z,ray93187,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7335269758708990981,7529319562120102674,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b620baca&x-expires=1775613600&x-signature=qgVCaI4djaETyYJNwRjg%2FaqMc6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"Tick ✅
wise words Eddy ✨",Tick ✅ wise words Eddy ✨,True,creator_reaction
"ego is loud while growth is quiet,this is good for our young sons and daughters.",1,0.0,2025-07-21T20:41:51.000Z,user6247191980148,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7514265852117435399,7529637269456962309,https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3a17c29d&x-expires=1775613600&x-signature=ANYYR6VXtsBGijlUpziG7ijNCuU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"ego is loud while growth is quiet,this is good for our young sons and daughters.","ego is loud while growth is quiet,this is good for our young sons and daughters.",True,piece_relevant
"Eddy don't call this guy your friend. He has alot to learn about.
Anyways he is just a content creator. He will love your opinion coz people will be talking about the same he wins.",1,0.0,2025-07-21T19:21:08.000Z,oselu21,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7238549098054681606,7529617362796233477,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cc0251d185d565dda7a1dfb49766a080~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9cf25454&x-expires=1775613600&x-signature=kXdnqnsVVyA32XrIyRpzNQ77qfU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Eddy don't call this guy your friend. He has alot to learn about.
Anyways he is just a content creator. He will love your opinion coz people will be talking about the same he wins.",Eddy don't call this guy your friend. He has alot to learn about. Anyways he is just a content creator. He will love your opinion coz people will be talking about the same he wins.,True,creator_reaction
I got my car just two years ago when I was 41. Doesn't. make me better or worse than anyone,1,0.0,2025-07-21T14:21:46.000Z,omukasi77,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7417505359580382214,7529539043517301560,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/13492d47d6225752b244f009ad56ff5f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eb0f7e18&x-expires=1775613600&x-signature=j8a5Obs8XSaV0w5MRr9Fn8wodG8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,I got my car just two years ago when I was 41. Doesn't. make me better or worse than anyone,I got my car just two years ago when I was 41. Doesn't. make me better or worse than anyone,True,piece_relevant
You're more than a hundred percent correct,3,0.0,2025-07-22T04:29:47.000Z,user1299507757653,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6986930960466494470,7529754855185171205,https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=82ac80db&x-expires=1775613600&x-signature=GJvx%2Fqx7Fyn5QgBFsJ10YpCR7xY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,You're more than a hundred percent correct,You're more than a hundred percent correct,False,weak
Good advice..i wish ameskia hio.,1,0.0,2025-07-21T13:06:07.000Z,tt71251,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7365848761798525958,7529520714744759096,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c694e062dbb48881e33cf4b4eb57111a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=01b382f9&x-expires=1775613600&x-signature=hdbvivOT93Y%2F9amG%2BfB9mx%2BCUcg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Good advice..i wish ameskia hio.,Good advice..i wish ameskia hio.,True,content_reaction
never give God a reason to pull you down NEVER!!!!!,1,0.0,2025-07-21T12:31:04.000Z,ianbosire_,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6915869308481881093,7529511706142196536,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e75697bdd0c3ad4fb74e8b2117ff9682~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=55d2a4b6&x-expires=1775613600&x-signature=MCGztVMnvUHcCacP2ZOFnzIkigY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,never give God a reason to pull you down NEVER!!!!!,never give God a reason to pull you down NEVER!!!!!,False,weak
Had my first car at 29. At 30 I was auctioned and back using Matatu. Vanity.,1,0.0,2025-07-21T06:16:13.000Z,dunamis_00,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6641576434895912965,7529415012013671224,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7322233070718091266~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=08142039&x-expires=1775613600&x-signature=GZzh9641coq777mB5trBiFWTC5w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Had my first car at 29. At 30 I was auctioned and back using Matatu. Vanity.,Had my first car at 29. At 30 I was auctioned and back using Matatu. Vanity.,True,piece_relevant
"word of the day, EGO IS LOUD, GROWTH IS QUIET 👌",1,0.0,2025-07-21T08:05:38.000Z,benniewangu,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6945104538017793030,7529441159757873976,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/03a237c15e952ebbe67c453261769738~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6fc5f7d3&x-expires=1775613600&x-signature=51ml7BpU0H9S2666K4766of7ly4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"word of the day, EGO IS LOUD, GROWTH IS QUIET 👌","word of the day, EGO IS LOUD, GROWTH IS QUIET 👌",True,piece_relevant
"A wise person doesn’t need to prove themselves their actions, patience, and humility speak for them. Ego builds walls, humility opens doors. Ego keeps you stuck; growth sets you free. So instead of showing off, show up. so kiijana Be humble. Let your success speak louder than your mouth.",1,0.0,2025-07-23T08:09:28.000Z,simba_abdy,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6600737283052240902,7530186464346178312,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4a325e6eef7e7452df76d05cf66f4be5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f40aa96e&x-expires=1775613600&x-signature=Bi8n3gI%2FcrWbRuPoPY0BEL2Y6bg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"A wise person doesn’t need to prove themselves their actions, patience, and humility speak for them. Ego builds walls, humility opens doors. Ego keeps you stuck; growth sets you free. So instead of showing off, show up. so kiijana Be humble. Let your success speak louder than your mouth.","A wise person doesn't need to prove themselves their actions, patience, and humility speak for them. Ego builds walls, humility opens doors. Ego keeps you stuck; growth sets you free. So instead of showing off, show up. so kiijana Be humble. Let your success speak louder than your mouth.",True,piece_relevant
in this life..you never know about tomorrow..I wanted to comment but skipped it. each person has their own struggles...life can humble you.✌️,1,0.0,2025-07-21T06:23:44.000Z,krissmaura,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7226242453120091142,7529416950038233862,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/29f8e5b95036111aa77bcd90f2dc1ef5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b2979128&x-expires=1775613600&x-signature=OZL0%2Bk4biaRgTpRdacyr4tndklQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,in this life..you never know about tomorrow..I wanted to comment but skipped it. each person has their own struggles...life can humble you.✌️,in this life..you never know about tomorrow..I wanted to comment but skipped it. each person has their own struggles...life can humble you.✌️,True,content_reaction
I know of a friend who has just sold his car to pay his medical bills😢,1,0.0,2025-07-21T06:14:33.000Z,rosesbenny1,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6714966440330675206,7529414626682209080,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/80e81cf6fda0d67073c2e74d64aace3f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=61043e6a&x-expires=1775613600&x-signature=fLDMGfaFvaEd6p36ejK6plSlglU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,I know of a friend who has just sold his car to pay his medical bills😢,I know of a friend who has just sold his car to pay his medical bills😢,True,piece_relevant
Yep 💯 I have gone back to the drawing board several times I am still trying to grow still growing,1,0.0,2025-07-22T18:09:36.000Z,bettsk254,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7251164728251941893,7529970010238157573,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2ca87f9861239d5890cc3e00ceaa8a78~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=88fe6ccd&x-expires=1775613600&x-signature=QScyZX05iIXDDn5cni1tF5zV0kg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Yep 💯 I have gone back to the drawing board several times I am still trying to grow still growing,Yep 💯 I have gone back to the drawing board several times I am still trying to grow still growing,False,weak
"if kukua mjinga was a person,,ingekua huyo jamaa 😆",1,0.0,2025-07-21T04:47:12.000Z,saranjambi2,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6895315688161068037,7529389416767587128,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/47570a542ef26165c56eaca544204655~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c313228a&x-expires=1775613600&x-signature=CUAucuL7oQiISefbDUEVScnCmaU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"if kukua mjinga was a person,,ingekua huyo jamaa 😆","if kukua mjinga was a person,,ingekua huyo jamaa 😆",False,weak
Anakaa wale wazee kwa dating sites🤣🤣,1,0.0,2025-07-23T06:08:59.000Z,winniepink2,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6841570277433213957,7530155378739299128,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/73e3d3c23bac21545f032345521ff7ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=76e735f4&x-expires=1775613600&x-signature=MwTikm5WeE%2Fs76nnXDl0Gexg1Tc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Anakaa wale wazee kwa dating sites🤣🤣,Anakaa wale wazee kwa dating sites🤣🤣,False,weak
Niliona hiyo video hata siku taka kumaliza,1,0.0,2025-07-21T02:56:50.000Z,user3376676515505,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6914906546568872965,7529360436778517254,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7332914944595525650~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7bab8f4f&x-expires=1775613600&x-signature=Kq6LeVEDq1gq7Ivf8fHHscYHC%2BE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Niliona hiyo video hata siku taka kumaliza,Niliona hiyo video hata siku taka kumaliza,False,weak
"the guy needs to apologize and run to God for forgiveness.. because God resists the proud.. imagine being resisted by God, where would you run to next?.",2,0.0,2025-07-21T03:14:36.000Z,allan.don07,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7468962260443825168,7529368267648336646,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b620baca&x-expires=1775613600&x-signature=qgVCaI4djaETyYJNwRjg%2FaqMc6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"the guy needs to apologize and run to God for forgiveness.. because God resists the proud.. imagine being resisted by God, where would you run to next?.","the guy needs to apologize and run to God for forgiveness.. because God resists the proud.. imagine being resisted by God, where would you run to next?.",False,weak
"Or where you live for that matter. You are not your car, house or bank account. If all those things are stripped away, who will you remain to be is the question.",1,0.0,2025-07-21T09:58:13.000Z,amosfreedom,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7000241991092585478,7529472267111973638,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7329951033772212231~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=10d77cc3&x-expires=1775613600&x-signature=ZY1hydmdD4y21tqdxJJ9nHavW1I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"Or where you live for that matter. You are not your car, house or bank account. If all those things are stripped away, who will you remain to be is the question.","Or where you live for that matter. You are not your car, house or bank account. If all those things are stripped away, who will you remain to be is the question.",True,piece_relevant
"Eddie kimani that's powerful advice,l hope ameskia..🙏",1,0.0,2025-07-21T07:11:52.000Z,lilianwambaramutu,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7060922755251749890,7529429408470647558,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7364397424319545350~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6a7c050c&x-expires=1775613600&x-signature=LJsF%2FkMTy9A6WGJsEcoyQw19Y1A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"Eddie kimani that's powerful advice,l hope ameskia..🙏","Eddie kimani that's powerful advice,l hope ameskia..🙏",True,content_reaction
"EDDY I have to follow you. You're a great mentor,sober and eloquent etc.",1,0.0,2025-07-21T04:55:34.000Z,user8034019960804,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6956105086376625157,7529394279605748486,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5bbf7f72fa747be855fc1363b99f6c3c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d5cc6096&x-expires=1775613600&x-signature=nIuwD66HgZIcKDUiO5utBfFaX9Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"EDDY I have to follow you. You're a great mentor,sober and eloquent etc.","EDDY I have to follow you. You're a great mentor,sober and eloquent etc.",True,creator_reaction
This is the wisdom young men should listen to.. life is not a straight line.. niko na gari lakini maze economy ya Ruto inanigonga.. Nowadays mimi hutumia matatu sana.. bado sijafika na ni kama niko mbali kufika..,1,0.0,2025-07-21T08:39:40.000Z,racuzi,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7093389719177921542,7529452045649249030,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7375064767411634181~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=72740b0d&x-expires=1775613600&x-signature=q14OG%2BHFhrQ%2FXdjFbipq02ZuAA0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,This is the wisdom young men should listen to.. life is not a straight line.. niko na gari lakini maze economy ya Ruto inanigonga.. Nowadays mimi hutumia matatu sana.. bado sijafika na ni kama niko mbali kufika..,This is the wisdom young men should listen to.. life is not a straight line.. niko na gari lakini maze economy ya Ruto inanigonga.. Nowadays mimi hutumia matatu sana.. bado sijafika na ni kama niko mbali kufika..,True,content_reaction
And I would let you know ako na hizo supermetro pia nlisidwa ama zina mbembanga upepo.,1,0.0,2025-07-20T23:39:01.000Z,user155574629,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7139160936916517894,7529312696786387720,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/07aaa53005df7461fc6ba61194b659c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d5600d40&x-expires=1775613600&x-signature=ovsqNdWOLyJvtPLpsdBdZjfA4NI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,And I would let you know ako na hizo supermetro pia nlisidwa ama zina mbembanga upepo.,And I would let you know ako na hizo supermetro pia nlisidwa ama zina mbembanga upepo.,False,weak
True brathee 💯,1,0.0,2025-07-20T19:10:19.000Z,djfeisal_74,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7226760713393275910,7529243486522147590,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/47583ddd9bacd944d7d8fe7168ac9221~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b9f9b2e2&x-expires=1775613600&x-signature=Xb7FasxVNJGXrT3I%2BoawoLDfcnY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,True brathee 💯,True brathee 💯,False,weak
Definitely ur right,0,0.0,2025-07-25T08:13:29.000Z,charlesmadson4,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6905353976620614662,7530929638534710036,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dee32b6572a1e3b47df452db0e7932d8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b8ff26ad&x-expires=1775613600&x-signature=9zD%2FbsX%2FY%2FEX7kKhcavVU4KHwZY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Definitely ur right,Definitely ur right,False,weak
"Am 50 With nothing to my name and I walk everywhere,I have no idea what he would have told me if he met me",1,1.0,2025-07-25T09:00:19.000Z,wokabijaynees1,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6891598364057420801,7530941708360729350,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2f20d7812cc071d654f7e67b3441f2e4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=09235d12&x-expires=1775613600&x-signature=YYhyMOW%2FO%2B%2BYjTUgyQbIv1%2BM9a4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"Am 50 With nothing to my name and I walk everywhere,I have no idea what he would have told me if he met me","Am 50 With nothing to my name and I walk everywhere,I have no idea what he would have told me if he met me",False,weak
I agree 💯,0,0.0,2025-07-25T09:09:15.000Z,alinakipepeo,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7292449885436707845,7530909156674028344,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5816e5745d84008f1c9ccbf8e730338b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=62bfdd95&x-expires=1775613600&x-signature=XfEMfiAt7bayERhyqTM8PXm%2Bdvk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,I agree 💯,I agree 💯,False,weak
"👍👍👍👍brilliant advice, thanks",0,0.0,2025-09-07T10:23:52.000Z,blackberry5797,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6973238886135874561,7547290945215496965,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b620baca&x-expires=1775613600&x-signature=qgVCaI4djaETyYJNwRjg%2FaqMc6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"👍👍👍👍brilliant advice, thanks","👍👍👍👍brilliant advice, thanks",False,weak
"Bro..,my family is not wealthy but we never lacked food & basics. And I'll tell you what;these people commenting vile umesema ni ile umeskini deep wametoka. Poverty hadi ya akili mpaka they get to a point they attach a car to achievement. Wasamehe aki🤣🤣🤣!",0,0.0,2025-10-10T23:51:55.000Z,ambrose_022,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7526173881524339720,7559745024633045771,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b620baca&x-expires=1775613600&x-signature=qgVCaI4djaETyYJNwRjg%2FaqMc6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"Bro..,my family is not wealthy but we never lacked food & basics. And I'll tell you what;these people commenting vile umesema ni ile umeskini deep wametoka. Poverty hadi ya akili mpaka they get to a point they attach a car to achievement. Wasamehe aki🤣🤣🤣!","Bro..,my family is not wealthy but we never lacked food & basics. And I'll tell you what;these people commenting vile umesema ni ile umeskini deep wametoka. Poverty hadi ya akili mpaka they get to a point they attach a car to achievement. Wasamehe aki🤣🤣🤣!",True,piece_relevant
The line between the rich & the poor 😢 is very thin,0,0.0,2025-07-23T18:58:26.000Z,irenebunei6,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7130615842249622533,7530353696593740550,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7352546933166702597~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=774f7a6a&x-expires=1775613600&x-signature=Rctc55RJ8KzcTrHDDGDPJQdyyTE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,The line between the rich & the poor 😢 is very thin,The line between the rich & the poor 😢 is very thin,False,weak
well put sir,0,0.0,2025-09-08T20:09:30.000Z,stephenmarende8,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7098764409846285317,7547812462947697413,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7098793065720053765~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7e2edb8b&x-expires=1775613600&x-signature=j401AqYnXw2GKiD7sjnfDKncrmM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,well put sir,well put sir,False,weak
we all have different descriptions of wealth,0,0.0,2026-03-27T23:50:20.000Z,elsieprincess2,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7462641547961943046,7622086911612125959,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/6901b8344105c877918aa1b0b66f3638~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=72176f9f&x-expires=1775613600&x-signature=TJVVJ6mfQ1JMDoIWc45U5qpxuhU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,we all have different descriptions of wealth,we all have different descriptions of wealth,True,piece_relevant
feature him in young rich,0,0.0,2026-03-27T23:49:28.000Z,elsieprincess2,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7462641547961943046,7622086694749520648,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/6901b8344105c877918aa1b0b66f3638~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=72176f9f&x-expires=1775613600&x-signature=TJVVJ6mfQ1JMDoIWc45U5qpxuhU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,feature him in young rich,feature him in young rich,False,weak
Uzuri nkona uhai na Afya njema🙏🥰🥰🥰IDC about other things All praise to God 🥰,0,0.0,2025-07-25T07:26:29.000Z,riky_823,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7467219916006409232,7530917477170758456,https://p19-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/e11539567bc05a1bf058692300d2db1d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cf0e7b99&x-expires=1775613600&x-signature=0dmUShCWniTpwlWeJw2OU3BSLsM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Uzuri nkona uhai na Afya njema🙏🥰🥰🥰IDC about other things All praise to God 🥰,Uzuri nkona uhai na Afya njema🙏🥰🥰🥰IDC about other things All praise to God 🥰,False,weak
Growth is quiet,0,0.0,2025-07-25T06:49:21.000Z,queen_emmy3,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7047760654304052229,7530907919240823558,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/810d017ccad5cf47dddc62a22c07b74b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e262497f&x-expires=1775613600&x-signature=84wWYFD4tABgQjI5EvGh%2FDTVZ0k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Growth is quiet,Growth is quiet,False,weak
Exactly what I said,0,0.0,2025-07-25T00:43:15.000Z,nurseeleanor,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6816061452366119942,7530813530963362582,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7324921783932698629~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=11ebee0a&x-expires=1775613600&x-signature=d3xtuXmF0K4O%2F7oIITgZikJzzcM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Exactly what I said,Exactly what I said,False,weak
best advice ever ...be humble always ❤️❤️❤️,0,0.0,2025-07-24T23:10:11.000Z,mcngongoyoempirefraterni,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7296559932387558406,7530789632457163576,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/a8f2ffee7842e3182d71f743a5a1226e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=774cbee1&x-expires=1775613600&x-signature=jK92WXsM%2FxMIwLLSUWZiD4rA%2F2w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,best advice ever ...be humble always ❤️❤️❤️,best advice ever ...be humble always ❤️❤️❤️,False,weak
