Content ID,Human_Q1,LLM_Q1,Exact_Q1,Human_Q1A,LLM_Q1A,Exact_Q1A,Jaccard_Q1A,Human_Q2,LLM_Q2,Exact_Q2,Jaccard_Q2,Human_Q3,LLM_Q3,Exact_Q3,Human_Q4,LLM_Q4,Exact_Q4,Human_Q5,LLM_Q5,Exact_Q5,Human_Q6,LLM_Q6,Exact_Q6,Human_Q7,LLM_Q7,Exact_Q7,Jaccard_Q7,Human_Q8,LLM_Q8,Exact_Q8,Jaccard_Q8,Human_Q9,LLM_Q9,Exact_Q9,Jaccard_Q9,Human_Q10,LLM_Q10,Exact_Q10,Jaccard_Q10,Human_Q11,LLM_Q11,Exact_Q11,Jaccard_Q11,Human_Q12,LLM_Q12,Exact_Q12,Human_Q13,LLM_Q13,Exact_Q13,Human_Q14,LLM_Q14,Exact_Q14,Human_Q15,LLM_Q15,Exact_Q15,Human_Q16,LLM_Q16,Exact_Q16,Human_Q17,LLM_Q17,Exact_Q17,Human_Q18,LLM_Q18,Exact_Q18,Human_Q18A,LLM_Q18A,Exact_Q18A,Jaccard_Q18A
EDDY-032,No,No,1,,,,,"Gender issues, e.g. equality; Mental health",Money/status,0,0.000000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive / equitable / expansive,0,Yes,Yes,1,Men need to be emotionally open,Men need to provide/succeed,0,0.000000,Mental health/emotional struggle,Mental health/emotional struggle,1,1.000000,More emotional growth/healing,More wealth/status,0,0.000000,Advice/instruction; Commentary/opinion,Advice/instruction,0,0.500000,Connection/social interaction; Information seeking; Self expression/identity construction,Information seeking,0,0.333333,"Cultural/social observations, Generalizations about men/women",Generalizations about men/women,0,Presented as common sense,Presented as common sense,1,Positive,Positive,1,Not mentioned,Not mentioned,1,Negative,Negative,1,NO,NO,1,NO,NO,1,,,,
EDDY-034,No,No,1,,,,,Mental health,Gender issues,0,0.000000,Commentary / Conversational Content,Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive,More regressive / traditional / restrictive,0,NO,NO,1,,,,,Mental Health / Kenyan Cultural Problems,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Commentary,Commentary/opinion,0,0.000000,Identity Construction,Information seeking,0,0.000000,Facts / Statistics,Generalizations about men/women,0,No Justification,Presented as common sense,0,Positive,Positive,1,Unclear,Unclear,1,Negative,Negative,1,NO,NO,1,NO,NO,1,,,,
EDDY-035,No,No,1,,,,,Mental health; Other,Money/status,0,0.000000,"Interview/conversational content, Motivational/self-help content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive / equitable / expansive,0,Yes,Yes,1,Men need to be emotionally open,Men need to be emotionally open,1,1.000000,Mental health/emotional struggle,No clear problem is identified,0,0.000000,More emotional growth/healing,More emotional growth/healing,1,1.000000,Advice/instruction,Advice/instruction,1,1.000000,Connection/social interaction; Information seeking; Self expression/identity construction,Information seeking,0,0.333333,No support,Generalizations about men/women,0,Presented as common sense,Presented as common sense,1,Neutral,Neutral,1,Not mentioned,Not mentioned,1,Negative,Negative,1,NO,NO,1,NO,NO,1,,,,
EDDY-036,No,No,1,,,,,Mental heath,Gender issues,0,0.000000,Interview/conversational content,Interview/conversational content,1,"Yes, implicitly","Yes, implicitly",1,Mixed/unclear,Mixed/unclear,1,NO,NO,1,Not applicable,,0,0.000000,Men's behavior,Men’s behavior,0,0.000000,More emotional growth/healing,No clear solution,0,0.000000,Personal story,Personal story,1,1.000000,Information seeking,Self expression/identity construction,0,0.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Mixed,Mixed,1,Not mentioned,Not mentioned,1,Unclear,Unclear,1,NO,NO,1,NO,NO,1,,,,
EDDY-037,No,No,1,,,,,Mental health,Mental health,1,1.000000,Motivational/self-help content,Motivational/self-help content,1,No,No,1,Does not address masculinity or gender norms,,,Not applicable,,,Not applicable,,0,0.000000,Mental health/emotional struggle,Mental health/emotional struggle,1,1.000000,Other,Other,1,1.000000,Advice/instruction; Personal story,Personal story,0,0.500000,Connection/social interaction,Self expression/identity construction,0,0.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Unclear,Unclear,1,Not mentioned,Not mentioned,1,Not mentioned,Not mentioned,1,NO,NO,1,Yes,Yes,1,Other,Other,1,1.000000
EDDY-038,No,No,1,,,,,Money/status,Money/status,1,1.000000,Interview/conversational content,Interview/conversational content,1,"Yes, implicitly","Yes, implicitly",1,Mixed/unclear,Mixed/unclear,1,Unclear,NO,0,Men need to provide/succeed,,0,0.000000,Economic/status pressure; Mental health/emotional struggle,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion,Commentary/opinion,1,1.000000,None of these apply,Information seeking,0,0.000000,"Generalizations about men/women, Cultural/social observations",Generalizations about men/women,0,Presented as common sense,Presented as common sense,1,Mixed,Mixed,1,Not mentioned,Not mentioned,1,Unclear,Unclear,1,NO,NO,1,NO,NO,1,,,,
EDDY-040,No,No,1,,,,,Mental health,Mental health,1,1.000000,Commentary / Conversational Content,Interview/conversational content,0,"Yes, implicitly","Yes, implicitly",1,More progressive,More progressive / equitable / expansive,0,Yes,Yes,1,Men need to be more emotionally open and heal,Men need to be emotionally open,0,0.000000,Mental Health / Kenyan Cultural Problems,No clear problem is identified,0,0.000000,More emotional growth / healing,More emotional growth/healing,0,0.000000,Motivational speech,Advice/instruction,0,0.000000,Identity Construction,Information seeking,0,0.000000,Cultural / Social Observations,Moral/religious claims,0,No Justification,References religion/tradition,0,Positive,Positive,1,Positive,Positive,1,Negative,Negative,1,NO,NO,1,NO,NO,1,,,,
EDDY-041,Yes,Yes,1,Shares something surprising,Shares something surprising,1,1.000000,Mental health,Mental health,1,1.000000,Commentary/reaction content,Commentary/reaction content,1,No,No,1,,,,,,,,,,,Mental health/emotional struggle,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Personal story,Personal story,1,1.000000,Entertainment/escapism; Information seeking,Self expression/identity construction,0,0.000000,Personal experience,Facts/statistics,0,Anecdotal examples,References data,0,Unclear,Unclear,1,Not mentioned,Not mentioned,1,Unclear,Unclear,1,Yes,Yes,1,NO,NO,1,,,,
EDDY-051,Yes,Yes,1,Other,Shares something surprising,0,0.000000,Mental health,Mental health,1,1.000000,Motivational/self-help content,Motivational/self-help content,1,No,No,1,Does not address masculinity or gender norms,,,Not applicable,,,Not applicable,,0,0.000000,Mental health/emotional struggle,Mental health/emotional struggle,1,1.000000,No clear solution,No clear solution,1,1.000000,Personal story,Personal story,1,1.000000,Self expression/identity construction,Self expression/identity construction,1,1.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Not mentioned,Not mentioned,1,Not mentioned,Not mentioned,1,Not mentioned,Not mentioned,1,NO,NO,1,NO,NO,1,,,,
EDDY-052,No,No,1,,,,,Mental health,Mental health,1,1.000000,Commentary / Conversational Content,Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,,,,,,,,,,,Mental Health / Kenyan Cultural Problems,Mental health/emotional struggle,0,0.000000,More emotional growth / healing,No clear solution,0,0.000000,Personal story,Commentary/opinion,0,0.000000,Identity Construction,Information seeking,0,0.000000,Cultural / Social Observations,No support,0,No Justification,No Justification,1,Positive,Positive,1,Unclear,Unclear,1,Negative,Negative,1,NO,NO,1,NO,NO,1,,,,
EDDY-055,No,No,1,,,,,Other,Dating/marriage; Money/status,0,0.000000,"Commentary/reaction content, other",Commentary/reaction content,0,No,No,1,Does not address masculinity or gender norms,,,NO,,,Not applicable,,0,0.000000,No clear problem is identified,No clear problem is identified,1,1.000000,No clear solution,Assert dominance/control,0,0.000000,Personal story,Personal story,1,1.000000,Connection/social interaction; Entertainment/escapism,Self expression/identity construction,0,0.000000,Personal experience,Personal experience,1,No Justification,Anecdotal examples,0,Not mentioned,Not mentioned,1,Not mentioned,Not mentioned,1,Not mentioned,Not mentioned,1,NO,NO,1,NO,NO,1,,,,
EDDY-057,No,No,1,,,,,"Friends/socializing; Gender issues, e.g. equality; Mental health",Mental health,0,0.333333,"Commentary/reaction content, motivational/self-help content",Motivational/self-help content,0,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive / equitable / expansive,0,Yes,Yes,1,Men need to be emotionally open,Men need to be emotionally open,1,1.000000,Mental health/emotional struggle,No clear problem is identified,0,0.000000,Building community; More emotional growth/healing,No clear solution,0,0.000000,Commentary/opinion; Motivational speech; Personal story,Personal story,0,0.333333,Connection/social interaction; Information seeking; Self expression/identity construction,Self expression/identity construction,0,0.333333,"Cultural/social observations, Personal experience",Personal experience,0,"Presented as common sense, Anecdotal examples",Anecdotal examples,0,Positive,Positive,1,Not mentioned,Not mentioned,1,Mixed,Mixed,1,NO,NO,1,Yes,Yes,1,Calls for men to follow more equitable gender norms,Calls for men to follow more equitable gender norms,1,1.000000
EDDY-059,No,No,1,,,,,Mental health,Mental health,1,1.000000,Interview/conversational content,Interview/conversational content,1,No,No,1,Does not address masculinity or gender norms,,,Not applicable,,,Not applicable,,0,0.000000,Global political/social/cultural problems; Kenyan or Nigerian political/social problems; Mental health/emotional struggle,Mental health/emotional struggle,0,0.333333,Other,More emotional growth/healing,0,0.000000,Commentary/opinion,Advice/instruction,0,0.000000,Information seeking,Information seeking,1,1.000000,No support,No support,1,No Justification,No Justification,1,Not mentioned,Not mentioned,1,Not mentioned,Not mentioned,1,Not mentioned,Not mentioned,1,NO,NO,1,Yes,Yes,1,Calls for politicians or social figures to do something,Calls for politicians or social figures to do something,1,1.000000
EDDY-060,No,No,1,,,,,"Friends/socializing; Gender issues, e.g. equality; Mental health",Friends/socializing,0,0.333333,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive / equitable / expansive,0,Yes,Yes,1,Men need to be emotionally open,Men need to be emotionally open,1,1.000000,Mental health/emotional struggle; Men’s behavior,No clear problem is identified,0,0.000000,Building community; More emotional growth/healing,No clear solution,0,0.000000,Commentary/opinion; Personal story,Personal story,0,0.500000,Connection/social interaction; Information seeking; Self expression/identity construction,Self expression/identity construction,0,0.333333,"Personal experience, Cultural/social observations",Personal experience,0,"Anecdotal examples, Presented as common sense",Anecdotal examples,0,Positive,Positive,1,Not mentioned,Not mentioned,1,Negative,Negative,1,NO,NO,1,NO,NO,1,,,,
EDDY-061,No,No,1,,,,,Fitness/self-improvement; Mental health,Mental health,0,0.500000,Interview/conversational content,Interview/conversational content,1,No,No,1,Does not address masculinity/gender norms,,,Not applicable,,,Not applicable,,0,0.000000,Global political/social/cultural problems,No clear problem is identified,0,0.000000,More emotional growth/healing,More emotional growth/healing,1,1.000000,Commentary/opinion,Advice/instruction,0,0.000000,Information seeking,Information seeking,1,1.000000,Generalizations about men/women,No support,0,Presented as common sense,No Justification,0,Not mentioned,Not mentioned,1,Not mentioned,Not mentioned,1,Not mentioned,Not mentioned,1,NO,NO,1,Yes,Yes,1,Other,Other,1,1.000000
EDDY-062,No,No,1,,,,,Family/children; Gaming/technology,Family/children,0,0.500000,"Interview/conversational content, Commentary/reaction content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,Mixed/unclear,Mixed/unclear,1,Yes,Yes,1,Men are disadvantaged/victims; Mixed/unclear,Men are disadvantaged/victims,0,0.500000,Other; Western political/social influence,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion; Debate/argument,Advice/instruction,0,0.000000,Information seeking; Self expression/identity construction,Information seeking,0,0.500000,"Generalizations about men/women, Cultural/social observations",Generalizations about men/women,0,Presented as common sense,Presented as common sense,1,Mixed,Mixed,1,Positive,Positive,1,Unclear,Unclear,1,NO,NO,1,NO,NO,1,,,,
KIBE-001,No,No,1,,,,,Gender issues,Gender issues,1,1.000000,Conversational Content,Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More progressive,More progressive / equitable / expansive,0,Yes,Yes,1,Men need to be more emotionally open and heal,Men need to be emotionally open,0,0.000000,Mental Health / Kenyan Cultural Problems,Women/feminism,0,0.000000,More emotional growth / healing,More emotional growth/healing,0,0.000000,Commentary Content,Advice/instruction,0,0.000000,Identity Construction,Information seeking,0,0.000000,Cultural / Social Observations,Generalizations about men/women,0,No Justification,Presented as common sense,0,Positive,Positive,1,Positive,Positive,1,Negative,Negative,1,NO,NO,1,NO,NO,1,,,,
KIBE-002,Yes,Yes,1,Other,Shares something surprising,0,0.000000,Dating/marriage; Mental health,Dating/marriage,0,0.500000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to be fully self-reliant; Men need to not show emotions,Men need to be fully self-reliant,0,0.500000,Men's behavior,No clear problem is identified,0,0.000000,Other,Other,1,1.000000,Advice/instruction,Advice/instruction,1,1.000000,Information seeking,Information seeking,1,1.000000,Generalizations about men/women,No support,0,Presented as common sense,No Justification,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,Yes,Yes,1,Calls for men to follow more traditional gender norms,Calls for men to follow more traditional gender norms,1,1.000000
KIBE-003,Yes,Yes,1,Other,Shares something surprising,0,0.000000,"Dating/marriage; Gender issues, e.g. equality",Gender issues,0,0.000000,"Interview/conversational content, Commentary/reaction content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to be fully self-reliant; Men need to dominate/lead,Men need to dominate/lead,0,0.500000,Men’s behavior; Women/feminism,No clear problem is identified,0,0.000000,Assert dominance/control,Assert dominance/control,1,1.000000,Advice/instruction; Commentary/opinion,Advice/instruction,0,0.500000,Entertainment/escapism; Self expression/identity construction; Status seeking,Information seeking,0,0.000000,Generalizations about men/women,Generalizations about men/women,1,"Presented as common sense, No justification",Presented as common sense,0,Negative,Negative,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,Yes,Yes,1,Calls for men to follow more traditional gender norms,Calls for men to follow more traditional gender norms,1,1.000000
KIBE-004,No,No,1,,,,,Dating/marriage,Gender issues,0,0.000000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to dominate/lead,Men need to dominate/lead,1,1.000000,Men's behavior,No clear problem is identified,0,0.000000,Assert dominance/control,Assert dominance/control,1,1.000000,Advice/instruction,Personal story,0,0.000000,Information seeking,Self expression/identity construction,0,0.000000,Mixed,Personal experience,0,Presented as common sense,Anecdotal examples,0,Neutral,Neutral,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,Yes,Yes,1,Calls for men to follow more traditional gender norms,Calls for men to follow more traditional gender norms,1,1.000000
KIBE-005,Yes,Yes,1,Humor or sarcasm,Shares something sexual,0,0.000000,"Gender issues, e.g. equality",Family/children,0,0.000000,Interview/conversational content,Interview/conversational content,1,No,No,1,Does not address masculinity or gender norms,,,Not applicable,,,Not applicable,,0,0.000000,Other,Kenyan or Nigerian political/social problems,0,0.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion; Personal story,Personal story,0,0.500000,Information seeking,Self expression/identity construction,0,0.000000,Personal experience,Personal experience,1,Presented as common sense,Anecdotal examples,0,Not mentioned,Not mentioned,1,Unclear,Unclear,1,Not mentioned,Not mentioned,1,NO,NO,1,NO,NO,1,,,,
KIBE-006,Yes,Yes,1,Shares something surprising,Shares something surprising,1,1.000000,"Social issues, e.g. corruption",Money/status,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men are disadvantaged/victims,Men are disadvantaged/victims,1,1.000000,Global political/social/cultural problems,No clear problem is identified,0,0.000000,More equality/respect for men; Social or political change,Social or political change,0,0.500000,Commentary/opinion; Debate/argument,Advice/instruction,0,0.000000,Connection/social interaction; Information seeking; Self expression/identity construction,Information seeking,0,0.333333,"Generalizations about men/women, Cultural/social observations",Generalizations about men/women,0,Presented as common sense,Presented as common sense,1,Positive,Positive,1,Negative,Negative,1,Mixed,Mixed,1,Yes,Yes,1,NO,NO,1,,,,
KIBE-008,Yes,Yes,1,Compelling question; Other,Compelling question,0,0.500000,"Dating/marriage; Gender issues, e.g. equality; Money/status; Religion/morality",Gender issues,0,0.000000,"Interview/conversational content, Commentary/reaction content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to dominate/lead; Men need to provide/succeed,Men need to dominate/lead,0,0.500000,Economic/status pressure; Men’s behavior; Women/feminism,Women/feminism,0,0.333333,Assert dominance/control; More wealth/status,Assert dominance/control,0,0.500000,Commentary/opinion; Debate/argument,Advice/instruction,0,0.000000,Entertainment/escapism; Self expression/identity construction; Status seeking,Information seeking,0,0.000000,"Generalizations about men/women, Cultural/social observations, Moral/religious claims",Generalizations about men/women,0,"No justification, Presented as common sense",Presented as common sense,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,Yes,Yes,1,Calls for women to follow more traditional gender norms; Other,Calls for men to follow more traditional gender norms,0,0.000000
KIBE-009,No,No,1,,,,,Dating/marriage; Friends/socializing; Money/status,Gender issues,0,0.000000,"Interview/conversational content, Commentary/reaction content, Motivational/self-help content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to dominate/lead; Men need to improve themselves; Men need to provide/succeed,Men need to dominate/lead,0,0.333333,Economic/status pressure; Men’s behavior; Women/feminism,No clear problem is identified,0,0.000000,More self-discipline/fitness; More wealth/status; Other,More wealth/status,0,0.333333,Advice/instruction; Commentary/opinion,Advice/instruction,0,0.500000,Entertainment/escapism; Self expression/identity construction; Status seeking,Information seeking,0,0.000000,"Generalizations about men/women, Cultural/social observations",Generalizations about men/women,0,"Anecdotal examples, Presented as common sense",Presented as common sense,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,Yes,Yes,1,Calls for men to follow more traditional gender norms; Other,Calls for men to follow more traditional gender norms,0,0.500000
KIBE-011,No,No,1,,,,,Gender issues,Money/status,0,0.000000,"Interview/conversational content, Commentary/reaction content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to dominate/lead; Other,Men need to be emotionally open,0,0.000000,Women/feminism,Women/feminism,1,1.000000,More equality/respect for men,More equality/respect for men,1,1.000000,Commentary/opinion,Personal story,0,0.000000,Entertainment/escapism; Self expression/identity construction; Status seeking,Self expression/identity construction,0,0.333333,Generalizations about men/women,Personal experience,0,Presented as common sense,Anecdotal examples,0,Positive,Positive,1,Negative,Negative,1,Positive,Positive,1,Somewhat,Somewhat,1,NO,NO,1,,,,
KIBE-012,No,No,1,,,,,Dating / Sex,Gender issues,0,0.000000,Commentary Content,Commentary/reaction content,0,No,No,1,,,,,,,,,,,Women / Women's Behavior,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Debate / Argument,Advice/instruction,0,0.000000,None of these apply,Information seeking,0,0.000000,Generalizations about women,Generalizations about men/women,0,No Justification,Presented as common sense,0,Mixed,Mixed,1,Negative,Negative,1,Negative,Negative,1,NO,NO,1,NO,NO,1,,,,
KIBE-014,Yes,Yes,1,Shares something sexual,Shares something sexual,1,1.000000,Dating/marriage,Gender issues,0,0.000000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to dominate/lead,Men need to dominate/lead,1,1.000000,Women/feminism,Women/feminism,1,1.000000,Assert dominance/control,Assert dominance/control,1,1.000000,Commentary/opinion,Advice/instruction,0,0.000000,Information seeking,Information seeking,1,1.000000,Generalizations about men/women,Generalizations about men/women,1,Presented as common sense,Presented as common sense,1,Neutral,Neutral,1,Negative,Negative,1,Unclear,Unclear,1,NO,NO,1,Other,Yes,0,Dominate more,Calls for men to follow more traditional gender norms,0,0.000000
KIBE-016,Yes,Yes,1,Shares something surprising,Compelling question,0,0.000000,"Family/children; Gender issues, e.g. equality",Dating/marriage,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, implicitly","Yes, implicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to be fully self-reliant,Men need to dominate/lead,0,0.000000,Men’s behavior; Women/feminism,No clear problem is identified,0,0.000000,Assert dominance/control,Assert dominance/control,1,1.000000,Advice/instruction; Commentary/opinion; Personal story,Personal story,0,0.333333,Connection/social interaction; Self expression/identity construction,Self expression/identity construction,0,0.500000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Positive,Positive,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,Yes,Yes,1,Calls for men to follow more traditional gender norms; Calls for women to follow more traditional gender norms,Calls for men to follow more traditional gender norms,0,0.500000
KIBE-019,Yes,Yes,1,Shares something surprising,Shares something surprising,1,1.000000,"Family/children; Gender issues, e.g. equality; Social issues, e.g. corruption",Gender issues,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to be fully self-reliant; Men need to dominate/lead,Men need to dominate/lead,0,0.500000,Kenyan or Nigerian political/social problems; Men’s behavior; Women/feminism,No clear problem is identified,0,0.000000,Assert dominance/control,No clear solution,0,0.000000,Commentary/opinion,Personal story,0,0.000000,Connection/social interaction,Self expression/identity construction,0,0.000000,Cultural/social observations,Personal experience,0,Presented as common sense,Anecdotal examples,0,Positive,Positive,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,Yes,Yes,1,Calls for men to follow more traditional gender norms,Calls for men to follow more traditional gender norms,1,1.000000
KIBE-020,No,No,1,,,,,Gender issues,Family/children,0,0.000000,Commentary Content,Commentary/reaction content,0,"Yes, explicitly","Yes, explicitly",1,More regressive,More regressive / traditional / restrictive,0,NO,NO,1,,,,,Women / Women's Behavior,Women/feminism,0,0.000000,No clear solution,No clear solution,1,1.000000,Debate / Argument,Personal story,0,0.000000,None of these apply,Self expression/identity construction,0,0.000000,Generalizations about women,Personal experience,0,No Justification,Anecdotal examples,0,Mixed,Mixed,1,Negative,Negative,1,Unclear,Unclear,1,NO,NO,1,NO,NO,1,,,,
KIBE-021,No,No,1,,,,,Dating / Marriage,Dating/marriage,0,0.000000,Commentary Content,Commentary/reaction content,0,"Yes, explicitly","Yes, explicitly",1,More regressive,More regressive / traditional / restrictive,0,NO,NO,1,,,,,Women / Women's Behavior,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Debate / Argument,Advice/instruction,0,0.000000,None of these apply,Information seeking,0,0.000000,Generalizations about women,Generalizations about men/women,0,No Justification,Presented as common sense,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
KIBE-024,Yes,Yes,1,Shares something surprising,Shares something surprising,1,1.000000,"Family/children; Gender issues, e.g. equality; Social issues, e.g. corruption",Family/children,0,0.333333,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to dominate/lead; Men need to provide/succeed,Men need to dominate/lead,0,0.500000,Global political/social/cultural problems; Kenyan or Nigerian political/social problems; Men’s behavior; Western political/social influence; Women/feminism,No clear problem is identified,0,0.000000,Assert dominance/control,Assert dominance/control,1,1.000000,Advice/instruction; Commentary/opinion,Advice/instruction,0,0.500000,Connection/social interaction; Self expression/identity construction,Information seeking,0,0.000000,"Generalizations about men/women, Cultural/social observations",Generalizations about men/women,0,Presented as common sense,Presented as common sense,1,Not mentioned,Not mentioned,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,Yes,Yes,1,Calls for men to follow more traditional gender norms,Calls for men to follow more traditional gender norms,1,1.000000
KIBE-025,No,No,1,,,,,Family/children,Family/children,1,1.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, implicitly","Yes, implicitly",1,Mixed/unclear,Mixed/unclear,1,NO,NO,1,Not applicable,,0,0.000000,Other; Women/feminism,No clear problem is identified,0,0.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion,Commentary/opinion,1,1.000000,Entertainment/escapism; Self expression/identity construction,Information seeking,0,0.000000,Generalizations about men/women,No support,0,Presented as common sense,No Justification,0,Neutral,Neutral,1,Negative,Negative,1,Not mentioned,Not mentioned,1,Yes,Yes,1,NO,NO,1,,,,
KIBE-026,Yes,Yes,1,Other,Compelling question,0,0.000000,Gender issues,Gender issues,1,1.000000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,NO,NO,1,Not applicable,,0,0.000000,Women/feminism,Women/feminism,1,1.000000,Social or political change,Social or political change,1,1.000000,Commentary/opinion,Personal story,0,0.000000,Information seeking,Self expression/identity construction,0,0.000000,Generalizations about men/women,Facts/statistics,0,Presented as common sense,References data,0,Neutral,Neutral,1,Negative,Negative,1,Positive,Positive,1,Yes,Yes,1,NO,NO,1,,,,
KIBE-027,Yes,Yes,1,Other,Compelling question,0,0.000000,Gender issues,Fitness/self-improvement,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men need to dominate/lead,Men need to improve themselves,0,0.000000,No clear problem is identified,No clear problem is identified,1,1.000000,No clear solution,More self-discipline/fitness,0,0.000000,Commentary/opinion,Personal story,0,0.000000,Entertainment/escapism; Self expression/identity construction,Self expression/identity construction,0,0.500000,Generalizations about men/women,Personal experience,0,Presented as common sense,Anecdotal examples,0,Positive,Positive,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
KIBE-028,No,No,1,,,,,Dating/marriage; Religion/morality,Religion/morality,0,0.500000,"Interview/conversational content, Commentary/reaction content",Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive / traditional / restrictive,0,Yes,Yes,1,Men are disadvantaged/victims; Men need to dominate/lead,Men need to be emotionally open,0,0.000000,Men’s behavior; Other; Women/feminism,No clear problem is identified,0,0.000000,Assert dominance/control,No clear solution,0,0.000000,Commentary/opinion; Debate/argument,Commentary/opinion,0,0.500000,Entertainment/escapism; Self expression/identity construction; Status seeking,Information seeking,0,0.000000,"Moral/religious claims, Generalizations about men/women",Moral/religious claims,0,"References religion/tradition, Presented as common sense",References religion/tradition,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
KIBE-029,No,No,1,,,,,Dating / Marriage,Dating/marriage,0,0.000000,Commentary Content,Commentary/reaction content,0,"Yes, explicitly","Yes, explicitly",1,More regressive,More regressive / traditional / restrictive,0,NO,NO,1,,,,,Women / Women's Behavior,No clear problem is identified,0,0.000000,No clear solution,More wealth/status,0,0.000000,Debate / Argument,Advice/instruction,0,0.000000,None of these apply,Information seeking,0,0.000000,Generalizations about women,No support,0,No Justification,No Justification,1,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,NO,NO,1,NO,NO,1,,,,
