url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
https://x.com/luiz_ese72/status/1830886108483166413,https://twitter.com/luiz_ese72/status/1830886108483166413,1830886108483166413,@amerix God loves man unconditionally and Man must love his wife unconditionally. God doesn't love us because we summit and obey him. He loves us. Because of the value he has put in us! That's why he gave his only begotten Son for us we didn't have to earn it 🙏,0,0,0,0,Tue Sep 03 08:30:39 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix God loves man unconditionally and Man must love his wife unconditionally. God doesn't love us because we summit and obey him. He loves us. Because of the value he has put in us! That's why he gave his only begotten Son for us we didn't have to earn it 🙏,@amerix god loves man unconditionally and man must love his wife unconditionally. god doesn't love us because we summit and obey him. he loves us. because of the value he has put in us! that's why he gave his only begotten son for us we didn't have to earn it 🙏,v2,53,True,False,True,False,False,False,True,True,False,False,emoji_or_punct_only
https://x.com/Starbwoy_Muniru/status/1830601128540778939,https://twitter.com/Starbwoy_Muniru/status/1830601128540778939,1830601128540778939,@amerix no one preaches this. nice,0,0,0,0,Mon Sep 02 13:38:14 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix no one preaches this. nice,@amerix no one preaches this. nice,v2,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/GovOparanyaFan/status/1936451617341223180,https://twitter.com/GovOparanyaFan/status/1936451617341223180,1936451617341223180,@amerix Great,0,0,0,0,Sat Jun 21 15:50:17 +0000 2025,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Great,@amerix great,v2,2,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/AFCEngr/status/1830597749424714118,https://twitter.com/AFCEngr/status/1830597749424714118,1830597749424714118,"@amerix True for women, not so for God. Don't forget  Matthew 22:37.",0,0,0,0,Mon Sep 02 13:24:48 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix True for women, not so for God. Don't forget  Matthew 22:37.","@amerix true for women, not so for god. don't forget matthew 22:37.",v2,14,True,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/MsLillyMinZeus/status/1830623327548854350,https://twitter.com/MsLillyMinZeus/status/1830623327548854350,1830623327548854350,@amerix @@pikaso_me pl screenshot this,0,0,0,0,Mon Sep 02 15:06:27 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix @@pikaso_me pl screenshot this,@amerix @@pikaso_me pl screenshot this,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/KNUdigital/status/1830596568422256797,https://twitter.com/KNUdigital/status/1830596568422256797,1830596568422256797,"@amerix A woman love is a scam, a wona can only respect you, but she can never love you",0,1,0,0,Mon Sep 02 13:20:07 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix A woman love is a scam, a wona can only respect you, but she can never love you","@amerix a woman love is a scam, a wona can only respect you, but she can never love you",v2,19,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/wuodsarah7/status/1830699848464527407,https://twitter.com/wuodsarah7/status/1830699848464527407,1830699848464527407,@amerix Say that again,0,0,0,0,Mon Sep 02 20:10:31 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Say that again,@amerix say that again,v2,4,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/GICHIN_17/status/1831089428770750723,https://twitter.com/GICHIN_17/status/1831089428770750723,1831089428770750723,"@amerix 👀 
Nah 🙅",0,0,0,0,Tue Sep 03 21:58:34 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix 👀 
Nah 🙅",@amerix 👀 nah 🙅,v2,2,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/ChuorDek/status/1830616278677287157,https://twitter.com/ChuorDek/status/1830616278677287157,1830616278677287157,@amerix Mkuu hapo no 4 usiongee sana. We penetrate regardless !,0,0,0,0,Mon Sep 02 14:38:26 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Mkuu hapo no 4 usiongee sana. We penetrate regardless !,@amerix mkuu hapo no 4 usiongee sana. we penetrate regardless !,v2,10,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/sudzinho_30466/status/1830598509583581439,https://twitter.com/sudzinho_30466/status/1830598509583581439,1830598509583581439,@amerix Knowledge comes but wisdom lingers!,0,0,0,0,Mon Sep 02 13:27:50 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Knowledge comes but wisdom lingers!,@amerix knowledge comes but wisdom lingers!,v2,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/JustinChwea/status/1830611449917632720,https://twitter.com/JustinChwea/status/1830611449917632720,1830611449917632720,"@amerix Love is actually a VERB not a NOUN. You love by providing,protecting, preceding.",0,0,0,0,Mon Sep 02 14:19:15 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Love is actually a VERB not a NOUN. You love by providing,protecting, preceding.","@amerix love is actually a verb not a noun. you love by providing,protecting, preceding.",v2,15,False,False,True,False,False,False,True,True,False,False,emoji_or_punct_only
https://x.com/EMccarlin/status/1830665113625588116,https://twitter.com/EMccarlin/status/1830665113625588116,1830665113625588116,@amerix This man oozes wisdom thank you for those strengthening words,0,0,0,0,Mon Sep 02 17:52:29 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix This man oozes wisdom thank you for those strengthening words,@amerix this man oozes wisdom thank you for those strengthening words,v2,11,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/jaybrizzy/status/1830656342044066062,https://twitter.com/jaybrizzy/status/1830656342044066062,1830656342044066062,"@amerix @Omwenyo1 1 John4:19, Deut 6:5, Matt 22:37. You must love the Lord your God with all your heart. Let’s not twist the Bible to make a point please",0,1,0,0,Mon Sep 02 17:17:38 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix @Omwenyo1 1 John4:19, Deut 6:5, Matt 22:37. You must love the Lord your God with all your heart. Let’s not twist the Bible to make a point please","@amerix @omwenyo1 1 john4:19, deut 6:5, matt 22:37. you must love the lord your god with all your heart. let's not twist the bible to make a point please",v2,33,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/Krystosam/status/1830620031333638320,https://twitter.com/Krystosam/status/1830620031333638320,1830620031333638320,@amerix wisdom🫶,0,0,0,0,Mon Sep 02 14:53:21 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix wisdom🫶,@amerix wisdom🫶,v2,2,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/la_kgeorge/status/1830655016132358504,https://twitter.com/la_kgeorge/status/1830655016132358504,1830655016132358504,"@amerix For christ sake you posted a while back in one of the classes that, do not marry a woman you love, marry the one who loves you.",0,0,0,0,Mon Sep 02 17:12:22 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix For christ sake you posted a while back in one of the classes that, do not marry a woman you love, marry the one who loves you.","@amerix for christ sake you posted a while back in one of the classes that, do not marry a woman you love, marry the one who loves you.",v2,28,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/ibrahim_osore/status/1830644597770666111,https://twitter.com/ibrahim_osore/status/1830644597770666111,1830644597770666111,@amerix Man's desire for greatness is so strong that he will attempt to experience it through someone/something.,0,0,0,0,Mon Sep 02 16:30:58 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Man's desire for greatness is so strong that he will attempt to experience it through someone/something.,@amerix man's desire for greatness is so strong that he will attempt to experience it through someone/something.,v2,19,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/SILA_TED/status/1830597421707219155,https://twitter.com/SILA_TED/status/1830597421707219155,1830597421707219155,@amerix Leo ni mishale tu kiongozi,0,0,0,0,Mon Sep 02 13:23:30 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Leo ni mishale tu kiongozi,@amerix leo ni mishale tu kiongozi,v2,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/mmbai/status/1831050187814613120,https://twitter.com/mmbai/status/1831050187814613120,1831050187814613120,"@amerix You're drunk, go away!",0,0,0,0,Tue Sep 03 19:22:38 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix You're drunk, go away!","@amerix you're drunk, go away!",v2,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Antonykamwana2/status/1936444493110415821,https://twitter.com/Antonykamwana2/status/1936444493110415821,1936444493110415821,@amerix Gods love is unconditional,0,0,0,0,Sat Jun 21 15:21:59 +0000 2025,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Gods love is unconditional,@amerix gods love is unconditional,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Jameski14151477/status/1831076640127942810,https://twitter.com/Jameski14151477/status/1831076640127942810,1831076640127942810,"@amerix Submission beget love respect ,then others follow",0,0,0,0,Tue Sep 03 21:07:45 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Submission beget love respect ,then others follow","@amerix submission beget love respect ,then others follow",v2,8,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/juliuskarani476/status/1830627365770125662,https://twitter.com/juliuskarani476/status/1830627365770125662,1830627365770125662,@amerix This is the biggest,0,0,0,0,Mon Sep 02 15:22:30 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix This is the biggest,@amerix this is the biggest,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/omwengagodfrey3/status/1830631321170805130,https://twitter.com/omwengagodfrey3/status/1830631321170805130,1830631321170805130,@amerix Always attending your classes,0,0,0,0,Mon Sep 02 15:38:13 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Always attending your classes,@amerix always attending your classes,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/manuman80891607/status/1831216769983205760,https://twitter.com/manuman80891607/status/1831216769983205760,1831216769983205760,@amerix Very smart mind @Eric,0,0,0,0,Wed Sep 04 06:24:34 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Very smart mind @Eric,@amerix very smart mind @eric,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/wamriew_387069/status/1830841927412969846,https://twitter.com/wamriew_387069/status/1830841927412969846,1830841927412969846,"@amerix It is not true to say that man can not love God. While God expresses his love for us through His fatherly actions, we express it to him through submission and obedience.",0,0,0,0,Tue Sep 03 05:35:05 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix It is not true to say that man can not love God. While God expresses his love for us through His fatherly actions, we express it to him through submission and obedience.","@amerix it is not true to say that man can not love god. while god expresses his love for us through his fatherly actions, we express it to him through submission and obedience.",v2,33,True,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/mo_nyangim/status/1830620176968266231,https://twitter.com/mo_nyangim/status/1830620176968266231,1830620176968266231,@amerix Today's is a lie! Man must not do ANYTHING to be loved by God.,0,0,0,0,Mon Sep 02 14:53:56 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Today's is a lie! Man must not do ANYTHING to be loved by God.,@amerix today's is a lie! man must not do anything to be loved by god.,v2,16,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/TheLastmanship/status/1830661652020429137,https://twitter.com/TheLastmanship/status/1830661652020429137,1830661652020429137,@amerix Men don't love any people. They accommodate them based on their contribution to their journey to greatness.,0,0,0,0,Mon Sep 02 17:38:44 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Men don't love any people. They accommodate them based on their contribution to their journey to greatness.,@amerix men don't love any people. they accommodate them based on their contribution to their journey to greatness.,v2,19,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/patrickoech/status/1830650106791555517,https://twitter.com/patrickoech/status/1830650106791555517,1830650106791555517,@amerix Hii wengi hawataki kuskia,0,0,0,0,Mon Sep 02 16:52:51 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Hii wengi hawataki kuskia,@amerix hii wengi hawataki kuskia,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Ngokoian/status/1830607235887849874,https://twitter.com/Ngokoian/status/1830607235887849874,1830607235887849874,"@amerix 'Mkinipenda mtazishika Amri zangu' Yoh 14:15
 and It goes down like that.

Living by my rules and submitting to the obligations.",0,0,0,0,Mon Sep 02 14:02:30 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix 'Mkinipenda mtazishika Amri zangu' Yoh 14:15
 and It goes down like that.

Living by my rules and submitting to the obligations.",@amerix 'mkinipenda mtazishika amri zangu' yoh 14:15 and it goes down like that. living by my rules and submitting to the obligations.,v2,23,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/dennislang24235/status/1830792055087329388,https://twitter.com/dennislang24235/status/1830792055087329388,1830792055087329388,@amerix There is no condition to receive love from God...,0,0,0,0,Tue Sep 03 02:16:55 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix There is no condition to receive love from God...,@amerix there is no condition to receive love from god...,v2,10,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
https://x.com/CyprianWan66448/status/1830811172322377738,https://twitter.com/CyprianWan66448/status/1830811172322377738,1830811172322377738,@amerix Kweli kabisa.,0,0,0,0,Tue Sep 03 03:32:52 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Kweli kabisa.,@amerix kweli kabisa.,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/SaintRhian/status/1830677988297634081,https://twitter.com/SaintRhian/status/1830677988297634081,1830677988297634081,"@amerix ""Also, a woman can only love children, but children can't love the mother. 
Therefore, children must obey, respect, and submit to the mother to be loved."" Hapa nayo you are just talking for the sake",0,0,0,0,Mon Sep 02 18:43:39 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix ""Also, a woman can only love children, but children can't love the mother. 
Therefore, children must obey, respect, and submit to the mother to be loved."" Hapa nayo you are just talking for the sake","@amerix ""also, a woman can only love children, but children can't love the mother. therefore, children must obey, respect, and submit to the mother to be loved."" hapa nayo you are just talking for the sake",v2,37,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/omuweewo/status/1830663069934199287,https://twitter.com/omuweewo/status/1830663069934199287,1830663069934199287,@amerix Wow a manday,0,0,0,0,Mon Sep 02 17:44:22 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Wow a manday,@amerix wow a manday,v2,4,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/itsjavoo/status/1830676301650264110,https://twitter.com/itsjavoo/status/1830676301650264110,1830676301650264110,@amerix So the man who wrote Deuteronomy was chewing jaba? https://t.co/6zkdvpYHTr,0,0,0,0,Mon Sep 02 18:36:57 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix So the man who wrote Deuteronomy was chewing jaba? https://t.co/6zkdvpYHTr,@amerix so the man who wrote deuteronomy was chewing jaba? https://t.co/6zkdvpyhtr,v2,14,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/WanjiruKinyanj1/status/1831064356278411389,https://twitter.com/WanjiruKinyanj1/status/1831064356278411389,1831064356278411389,@amerix Who are you?,0,0,0,0,Tue Sep 03 20:18:56 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Who are you?,@amerix who are you?,v2,4,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/WanjiruKinyanj1/status/1831064253543109009,https://twitter.com/WanjiruKinyanj1/status/1831064253543109009,1831064253543109009,@amerix Kenya is a priority.  What nonsense are you bringing,0,0,0,0,Tue Sep 03 20:18:32 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Kenya is a priority.  What nonsense are you bringing,@amerix kenya is a priority. what nonsense are you bringing,v2,10,False,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/WanjiruKinyanj1/status/1831015192362209520,https://twitter.com/WanjiruKinyanj1/status/1831015192362209520,1831015192362209520,@amerix What are you talking about? Are you mad?,0,0,0,0,Tue Sep 03 17:03:35 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix What are you talking about? Are you mad?,@amerix what are you talking about? are you mad?,v2,9,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/JamesGesabo/status/1830598271548490009,https://twitter.com/JamesGesabo/status/1830598271548490009,1830598271548490009,@amerix Correct.,0,0,0,0,Mon Sep 02 13:26:53 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Correct.,@amerix correct.,v2,2,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/panyako/status/1830735595544465680,https://twitter.com/panyako/status/1830735595544465680,1830735595544465680,@amerix Fallacy. How many Christian martyrs (men) have given up their lives and died for their love of God?,0,0,0,0,Mon Sep 02 22:32:34 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Fallacy. How many Christian martyrs (men) have given up their lives and died for their love of God?,@amerix fallacy. how many christian martyrs (men) have given up their lives and died for their love of god?,v2,19,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/johnsim55246286/status/1830616935048089755,https://twitter.com/johnsim55246286/status/1830616935048089755,1830616935048089755,@amerix Well said. Better together.,0,0,0,0,Mon Sep 02 14:41:03 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Well said. Better together.,@amerix well said. better together.,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/legal2max/status/1830601901404246075,https://twitter.com/legal2max/status/1830601901404246075,1830601901404246075,@amerix Kama rais ya wanyonge nakubaliana na hii mambo,0,0,0,0,Mon Sep 02 13:41:18 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Kama rais ya wanyonge nakubaliana na hii mambo,@amerix kama rais ya wanyonge nakubaliana na hii mambo,v2,9,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Barsil402/status/1830598968423616985,https://twitter.com/Barsil402/status/1830598968423616985,1830598968423616985,@amerix Now this is funny 😹,0,0,0,0,Mon Sep 02 13:29:39 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Now this is funny 😹,@amerix now this is funny 😹,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/pam_juma/status/1830891861533188453,https://twitter.com/pam_juma/status/1830891861533188453,1830891861533188453,@amerix Man can love God.,0,0,0,0,Tue Sep 03 08:53:30 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Man can love God.,@amerix man can love god.,v2,5,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Tayo_7865/status/1830598371012170182,https://twitter.com/Tayo_7865/status/1830598371012170182,1830598371012170182,@amerix Factos✨,0,0,0,0,Mon Sep 02 13:27:17 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Factos✨,@amerix factos✨,v2,2,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
https://x.com/Martin_C_Bux/status/1830599176637342063,https://twitter.com/Martin_C_Bux/status/1830599176637342063,1830599176637342063,@amerix Very true,0,0,0,0,Mon Sep 02 13:30:29 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Very true,@amerix very true,v2,3,False,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/_big_ticket/status/1830610020536660343,https://twitter.com/_big_ticket/status/1830610020536660343,1830610020536660343,@amerix Awolan,0,0,0,0,Mon Sep 02 14:13:34 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Awolan,@amerix awolan,v2,2,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/sheks_254/status/1830925029539823744,https://twitter.com/sheks_254/status/1830925029539823744,1830925029539823744,"@amerix Moral of the story women, don't let him penetrate you if he can't provide, protect and precede you.",0,0,0,0,Tue Sep 03 11:05:18 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Moral of the story women, don't let him penetrate you if he can't provide, protect and precede you.","@amerix moral of the story women, don't let him penetrate you if he can't provide, protect and precede you.",v2,21,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/normacrooz/status/1830649724858438076,https://twitter.com/normacrooz/status/1830649724858438076,1830649724858438076,@amerix Fact 💯,0,0,0,0,Mon Sep 02 16:51:20 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Fact 💯,@amerix fact 💯,v2,2,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
https://x.com/beautah_O/status/1830597216953606186,https://twitter.com/beautah_O/status/1830597216953606186,1830597216953606186,@amerix You have a very interesting  perspective..your intellectuality is actually  intellectual,0,0,0,0,Mon Sep 02 13:22:42 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix You have a very interesting  perspective..your intellectuality is actually  intellectual,@amerix you have a very interesting perspective..your intellectuality is actually intellectual,v2,12,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
https://x.com/mbinya015/status/1830611417881358654,https://twitter.com/mbinya015/status/1830611417881358654,1830611417881358654,@amerix Hapa naye you're lying. Children can love their mother,0,0,0,0,Mon Sep 02 14:19:07 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Hapa naye you're lying. Children can love their mother,@amerix hapa naye you're lying. children can love their mother,v2,11,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/mercyokumu1/status/1830596663398023226,https://twitter.com/mercyokumu1/status/1830596663398023226,1830596663398023226,@amerix Very correct.,0,1,0,0,Mon Sep 02 13:20:30 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Very correct.,@amerix very correct.,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/TherealdavidIII/status/1830618233998807103,https://twitter.com/TherealdavidIII/status/1830618233998807103,1830618233998807103,"@amerix Become the man you ought to become if you want to love.

Love is about giving... and you ought to be worth it to be able to give.",0,0,0,0,Mon Sep 02 14:46:12 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Become the man you ought to become if you want to love.

Love is about giving... and you ought to be worth it to be able to give.",@amerix become the man you ought to become if you want to love. love is about giving... and you ought to be worth it to be able to give.,v2,29,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/ONtungai/status/1830613860199682081,https://twitter.com/ONtungai/status/1830613860199682081,1830613860199682081,@amerix https://t.co/JOPQqZuHZM,0,1,0,0,Mon Sep 02 14:28:50 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix https://t.co/JOPQqZuHZM,@amerix https://t.co/jopqqzuhzm,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Joshua90514296/status/1830834900380831802,https://twitter.com/Joshua90514296/status/1830834900380831802,1830834900380831802,@amerix You have nailed it.,0,0,0,0,Tue Sep 03 05:07:10 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix You have nailed it.,@amerix you have nailed it.,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/cheru7/status/1830614424635560176,https://twitter.com/cheru7/status/1830614424635560176,1830614424635560176,"@amerix “We love him, because he first loved us. If a man say, I love God, and hateth his brother, he is a liar: for he that loveth not his brother whom he hath seen, how can he love God whom he hath not seen? And this commandment …., That he who loveth God love his brother also.”",0,0,0,0,Mon Sep 02 14:31:04 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix “We love him, because he first loved us. If a man say, I love God, and hateth his brother, he is a liar: for he that loveth not his brother whom he hath seen, how can he love God whom he hath not seen? And this commandment …., That he who loveth God love his brother also.”","@amerix ""we love him, because he first loved us. if a man say, i love god, and hateth his brother, he is a liar: for he that loveth not his brother whom he hath seen, how can he love god whom he hath not seen? and this commandment …., that he who loveth god love his brother also.""",v2,57,True,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
https://x.com/1stEmir/status/1830605923238527361,https://twitter.com/1stEmir/status/1830605923238527361,1830605923238527361,@amerix Jaba juice,0,0,0,0,Mon Sep 02 13:57:17 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Jaba juice,@amerix jaba juice,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Ghettoq53463759/status/1830823661047320815,https://twitter.com/Ghettoq53463759/status/1830823661047320815,1830823661047320815,@amerix Single me having fun here 🤣🤣🤣 https://t.co/RDg9pb5Uxf,0,0,0,0,Tue Sep 03 04:22:30 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Single me having fun here 🤣🤣🤣 https://t.co/RDg9pb5Uxf,@amerix single me having fun here 🤣🤣🤣 https://t.co/rdg9pb5uxf,v2,10,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/stevehxyocky/status/1830639653038559614,https://twitter.com/stevehxyocky/status/1830639653038559614,1830639653038559614,@amerix Powerful,0,0,0,0,Mon Sep 02 16:11:19 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Powerful,@amerix powerful,v2,2,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
